Year,Area,Item,Value
2013,Bahrain,PK compounds,0.01
2014,Bahrain,PK compounds,40.0
2015,Bahrain,PK compounds,67.0
2016,Bahrain,PK compounds,81.52
2017,Bahrain,PK compounds,7.5
2002,Bahrain,Potassium chloride (muriate of potash) (MOP),5.11
2003,Bahrain,Potassium chloride (muriate of potash) (MOP),33.68
2004,Bahrain,Potassium chloride (muriate of potash) (MOP),22.0
2005,Bahrain,Potassium chloride (muriate of potash) (MOP),298.41
2006,Bahrain,Potassium chloride (muriate of potash) (MOP),40.1
2007,Bahrain,Potassium chloride (muriate of potash) (MOP),19.16
2008,Bahrain,Potassium chloride (muriate of potash) (MOP),14.27
2009,Bahrain,Potassium chloride (muriate of potash) (MOP),4.0
2010,Bahrain,Potassium chloride (muriate of potash) (MOP),71.9
2011,Bahrain,Potassium chloride (muriate of potash) (MOP),2338.35
2012,Bahrain,Potassium chloride (muriate of potash) (MOP),2209.93
2013,Bahrain,Potassium chloride (muriate of potash) (MOP),1342.6
2014,Bahrain,Potassium chloride (muriate of potash) (MOP),1525.4
2015,Bahrain,Potassium chloride (muriate of potash) (MOP),373.99
2016,Bahrain,Potassium chloride (muriate of potash) (MOP),460.73
2017,Bahrain,Potassium chloride (muriate of potash) (MOP),81.02
2003,Bahrain,Potassium nitrate,0.3
2004,Bahrain,Potassium nitrate,1.7
2005,Bahrain,Potassium nitrate,1.81
2006,Bahrain,Potassium nitrate,1.4
2007,Bahrain,Potassium nitrate,3.53
2008,Bahrain,Potassium nitrate,0.01
2009,Bahrain,Potassium nitrate,7.2
2010,Bahrain,Potassium nitrate,2.21
2011,Bahrain,Potassium nitrate,10.1
2012,Bahrain,Potassium nitrate,0.0
2013,Bahrain,Potassium nitrate,7.08
2014,Bahrain,Potassium nitrate,11.5
2015,Bahrain,Potassium nitrate,22.01
2017,Bahrain,Potassium nitrate,5.45
2002,Bahrain,Potassium sulphate (sulphate of potash) (SOP),0.03
2003,Bahrain,Potassium sulphate (sulphate of potash) (SOP),5.0
2004,Bahrain,Potassium sulphate (sulphate of potash) (SOP),7.0
2005,Bahrain,Potassium sulphate (sulphate of potash) (SOP),2.01
2008,Bahrain,Potassium sulphate (sulphate of potash) (SOP),4.8
2009,Bahrain,Potassium sulphate (sulphate of potash) (SOP),75.7
2011,Bahrain,Potassium sulphate (sulphate of potash) (SOP),0.03
2012,Bahrain,Potassium sulphate (sulphate of potash) (SOP),0.02
2014,Bahrain,Potassium sulphate (sulphate of potash) (SOP),7.0
2015,Bahrain,Potassium sulphate (sulphate of potash) (SOP),5.0
2016,Bahrain,Potassium sulphate (sulphate of potash) (SOP),9.1
2017,Bahrain,Potassium sulphate (sulphate of potash) (SOP),20.91
2003,Bahrain,Sodium nitrate,4.52
2005,Bahrain,Sodium nitrate,0.05
2008,Bahrain,Sodium nitrate,21.0
2009,Bahrain,Sodium nitrate,0.3
2010,Bahrain,Sodium nitrate,0.02
2011,Bahrain,Sodium nitrate,2.5
2012,Bahrain,Sodium nitrate,21.3
2002,Bahrain,Superphosphates above 35%,0.7
2003,Bahrain,Superphosphates above 35%,50.2
2006,Bahrain,Superphosphates above 35%,50.0
2008,Bahrain,Superphosphates above 35%,0.02
2010,Bahrain,Superphosphates above 35%,1.2
2013,Bahrain,Superphosphates above 35%,25.17
2014,Bahrain,Superphosphates above 35%,8.0
2015,Bahrain,Superphosphates above 35%,10.0
2016,Bahrain,Superphosphates above 35%,95.0
2002,Bahrain,Urea,452.7
2003,Bahrain,Urea,3069.15
2004,Bahrain,Urea,5588.01
2005,Bahrain,Urea,4577.1
2006,Bahrain,Urea,4466.06
2007,Bahrain,Urea,831.5
2008,Bahrain,Urea,3222.13
2009,Bahrain,Urea,1816.52
2010,Bahrain,Urea,4835.0
2011,Bahrain,Urea,6800.08
2012,Bahrain,Urea,6611.42
2013,Bahrain,Urea,7100.52
2014,Bahrain,Urea,7754.4
2015,Bahrain,Urea,4468.9
2016,Bahrain,Urea,76.91
2017,Bahrain,Urea,32.91
2017,Bahrain,Urea and ammonium nitrate solutions (UAN),0.53
2002,Bangladesh,"Ammonia, anhydrous",8.38
2004,Bangladesh,"Ammonia, anhydrous",200.0
2005,Bangladesh,"Ammonia, anhydrous",6.7
2006,Bangladesh,"Ammonia, anhydrous",6.06
2007,Bangladesh,"Ammonia, anhydrous",0.1
2008,Bangladesh,"Ammonia, anhydrous",0.5
2009,Bangladesh,"Ammonia, anhydrous",1.44
2010,Bangladesh,"Ammonia, anhydrous",0.02
2011,Bangladesh,"Ammonia, anhydrous",0.26
2012,Bangladesh,"Ammonia, anhydrous",0.0
2014,Bangladesh,"Ammonia, anhydrous",32938.0
2015,Bangladesh,"Ammonia, anhydrous",0.17
2016,Bangladesh,"Ammonia, anhydrous",85.66
2017,Bangladesh,"Ammonia, anhydrous",2.34
2002,Bangladesh,Ammonium nitrate (AN),3.6
2003,Bangladesh,Ammonium nitrate (AN),0.01
2004,Bangladesh,Ammonium nitrate (AN),29.67
2005,Bangladesh,Ammonium nitrate (AN),15.55
2006,Bangladesh,Ammonium nitrate (AN),0.21
2007,Bangladesh,Ammonium nitrate (AN),0.04
2008,Bangladesh,Ammonium nitrate (AN),1.01
2009,Bangladesh,Ammonium nitrate (AN),0.7
2010,Bangladesh,Ammonium nitrate (AN),25.0
2011,Bangladesh,Ammonium nitrate (AN),394.17
2012,Bangladesh,Ammonium nitrate (AN),107.5
2013,Bangladesh,Ammonium nitrate (AN),22.03
2014,Bangladesh,Ammonium nitrate (AN),380.0
2015,Bangladesh,Ammonium nitrate (AN),164.0
2016,Bangladesh,Ammonium nitrate (AN),660.08
2017,Bangladesh,Ammonium nitrate (AN),372.43
2002,Bangladesh,Ammonium sulphate,11950.1
2003,Bangladesh,Ammonium sulphate,7821.73
2004,Bangladesh,Ammonium sulphate,7252.86
2005,Bangladesh,Ammonium sulphate,5856.8
2006,Bangladesh,Ammonium sulphate,10722.27
2007,Bangladesh,Ammonium sulphate,7014.1
2008,Bangladesh,Ammonium sulphate,8533.92
2009,Bangladesh,Ammonium sulphate,1099.37
2010,Bangladesh,Ammonium sulphate,6059.28
2011,Bangladesh,Ammonium sulphate,2156.33
2012,Bangladesh,Ammonium sulphate,3929.83
2013,Bangladesh,Ammonium sulphate,4469.93
2014,Bangladesh,Ammonium sulphate,12039.25
2015,Bangladesh,Ammonium sulphate,10545.04
2016,Bangladesh,Ammonium sulphate,9611.44
2017,Bangladesh,Ammonium sulphate,17516.89
2012,Bangladesh,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.7
2013,Bangladesh,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.2
2015,Bangladesh,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.01
2017,Bangladesh,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,21.0
2002,Bangladesh,Diammonium phosphate (DAP),169335.46
2003,Bangladesh,Diammonium phosphate (DAP),98354.23
2004,Bangladesh,Diammonium phosphate (DAP),238153.96
2005,Bangladesh,Diammonium phosphate (DAP),469430.2
2006,Bangladesh,Diammonium phosphate (DAP),55312.21
2007,Bangladesh,Diammonium phosphate (DAP),7501.06
2008,Bangladesh,Diammonium phosphate (DAP),37947.19
2009,Bangladesh,Diammonium phosphate (DAP),164921.62
2010,Bangladesh,Diammonium phosphate (DAP),261559.92
2011,Bangladesh,Diammonium phosphate (DAP),584542.25
2012,Bangladesh,Diammonium phosphate (DAP),272335.74
2013,Bangladesh,Diammonium phosphate (DAP),493247.14
2014,Bangladesh,Diammonium phosphate (DAP),481084.13
2015,Bangladesh,Diammonium phosphate (DAP),576376.96
2016,Bangladesh,Diammonium phosphate (DAP),444420.09
2017,Bangladesh,Diammonium phosphate (DAP),350637.81
2002,Bangladesh,Fertilizers n.e.c.,2713.04
2003,Bangladesh,Fertilizers n.e.c.,10454.87
2004,Bangladesh,Fertilizers n.e.c.,513.23
2005,Bangladesh,Fertilizers n.e.c.,1025.71
2006,Bangladesh,Fertilizers n.e.c.,111.03
2007,Bangladesh,Fertilizers n.e.c.,1520.01
2008,Bangladesh,Fertilizers n.e.c.,1559.75
2009,Bangladesh,Fertilizers n.e.c.,255.78
2010,Bangladesh,Fertilizers n.e.c.,1076.77
2011,Bangladesh,Fertilizers n.e.c.,6077.0
2012,Bangladesh,Fertilizers n.e.c.,8403.83
2013,Bangladesh,Fertilizers n.e.c.,5440.09
2014,Bangladesh,Fertilizers n.e.c.,27630.58
2015,Bangladesh,Fertilizers n.e.c.,2439.09
2016,Bangladesh,Fertilizers n.e.c.,1567.06
2017,Bangladesh,Fertilizers n.e.c.,1736.24
2002,Bangladesh,Monoammonium phosphate (MAP),5769.89
2003,Bangladesh,Monoammonium phosphate (MAP),45.91
2004,Bangladesh,Monoammonium phosphate (MAP),0.45
2005,Bangladesh,Monoammonium phosphate (MAP),0.11
2006,Bangladesh,Monoammonium phosphate (MAP),0.04
2007,Bangladesh,Monoammonium phosphate (MAP),0.86
2008,Bangladesh,Monoammonium phosphate (MAP),0.13
2009,Bangladesh,Monoammonium phosphate (MAP),4000.13
2010,Bangladesh,Monoammonium phosphate (MAP),11500.15
2011,Bangladesh,Monoammonium phosphate (MAP),323.21
2012,Bangladesh,Monoammonium phosphate (MAP),2.07
2013,Bangladesh,Monoammonium phosphate (MAP),19096.64
2014,Bangladesh,Monoammonium phosphate (MAP),6999.04
2015,Bangladesh,Monoammonium phosphate (MAP),12250.02
2016,Bangladesh,Monoammonium phosphate (MAP),15210.33
2017,Bangladesh,Monoammonium phosphate (MAP),20093.91
2002,Bangladesh,NPK fertilizers,5001.74
2003,Bangladesh,NPK fertilizers,105.39
2004,Bangladesh,NPK fertilizers,1037.53
2005,Bangladesh,NPK fertilizers,99.21
2006,Bangladesh,NPK fertilizers,469.87
2007,Bangladesh,NPK fertilizers,216.69
2008,Bangladesh,NPK fertilizers,337.35
2009,Bangladesh,NPK fertilizers,99.39
2010,Bangladesh,NPK fertilizers,1703.4
2011,Bangladesh,NPK fertilizers,238.08
2012,Bangladesh,NPK fertilizers,501.46
2013,Bangladesh,NPK fertilizers,1021.49
2014,Bangladesh,NPK fertilizers,121.04
2016,Bangladesh,NPK fertilizers,75.77
2017,Bangladesh,NPK fertilizers,595.76
2002,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",7843.64
2003,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",9367.4
2004,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",4762.07
2005,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",3227.5
2006,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",3513.93
2007,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2965.77
2008,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2225.13
2009,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2828.29
2010,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2313.83
2011,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",1955.19
2012,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",3604.13
2013,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",4611.69
2014,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2511.01
2015,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",3145.94
2016,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",3033.89
2017,Bangladesh,"Other nitrogenous fertilizers, n.e.c.",2369.99
2002,Bangladesh,Other NP compounds,8615.33
2003,Bangladesh,Other NP compounds,196.96
2005,Bangladesh,Other NP compounds,0.5
2006,Bangladesh,Other NP compounds,66.01
2009,Bangladesh,Other NP compounds,6.52
2010,Bangladesh,Other NP compounds,1.34
2011,Bangladesh,Other NP compounds,110.9
2012,Bangladesh,Other NP compounds,10.97
2013,Bangladesh,Other NP compounds,13.0
2015,Bangladesh,Other NP compounds,0.77
2016,Bangladesh,Other NP compounds,371.71
2017,Bangladesh,Other NP compounds,4604.83
2002,Bangladesh,"Other phosphatic fertilizers, n.e.c.",1443.0
2003,Bangladesh,"Other phosphatic fertilizers, n.e.c.",72026.1
2004,Bangladesh,"Other phosphatic fertilizers, n.e.c.",49341.74
2005,Bangladesh,"Other phosphatic fertilizers, n.e.c.",1.52
2007,Bangladesh,"Other phosphatic fertilizers, n.e.c.",1.29
2008,Bangladesh,"Other phosphatic fertilizers, n.e.c.",5.52
2009,Bangladesh,"Other phosphatic fertilizers, n.e.c.",0.1
2010,Bangladesh,"Other phosphatic fertilizers, n.e.c.",23.18
2011,Bangladesh,"Other phosphatic fertilizers, n.e.c.",0.08
2013,Bangladesh,"Other phosphatic fertilizers, n.e.c.",175.31
2015,Bangladesh,"Other phosphatic fertilizers, n.e.c.",0.05
2002,Bangladesh,"Other potassic fertilizers, n.e.c.",6383.0
2003,Bangladesh,"Other potassic fertilizers, n.e.c.",3361.82
2004,Bangladesh,"Other potassic fertilizers, n.e.c.",14927.21
2005,Bangladesh,"Other potassic fertilizers, n.e.c.",30.56
2006,Bangladesh,"Other potassic fertilizers, n.e.c.",7.63
2007,Bangladesh,"Other potassic fertilizers, n.e.c.",20.02
2008,Bangladesh,"Other potassic fertilizers, n.e.c.",10.05
2009,Bangladesh,"Other potassic fertilizers, n.e.c.",0.46
2010,Bangladesh,"Other potassic fertilizers, n.e.c.",2.69
2011,Bangladesh,"Other potassic fertilizers, n.e.c.",79191.21
2012,Bangladesh,"Other potassic fertilizers, n.e.c.",316.78
2013,Bangladesh,"Other potassic fertilizers, n.e.c.",0.2
2015,Bangladesh,"Other potassic fertilizers, n.e.c.",650.51
2017,Bangladesh,"Other potassic fertilizers, n.e.c.",0.15
2002,Bangladesh,Phosphate rock,159668.25
2003,Bangladesh,Phosphate rock,128239.52
2004,Bangladesh,Phosphate rock,133064.5
2005,Bangladesh,Phosphate rock,57238.8
2006,Bangladesh,Phosphate rock,44125.62
2007,Bangladesh,Phosphate rock,45363.7
2008,Bangladesh,Phosphate rock,82664.4
2009,Bangladesh,Phosphate rock,63470.0
2010,Bangladesh,Phosphate rock,43215.86
2011,Bangladesh,Phosphate rock,49500.15
2012,Bangladesh,Phosphate rock,49516.0
2013,Bangladesh,Phosphate rock,103484.0
2014,Bangladesh,Phosphate rock,116984.44
2015,Bangladesh,Phosphate rock,127200.0
2016,Bangladesh,Phosphate rock,73126.21
2017,Bangladesh,Phosphate rock,97936.54
2008,Bangladesh,PK compounds,0.01
2009,Bangladesh,PK compounds,0.03
2010,Bangladesh,PK compounds,0.06
2012,Bangladesh,PK compounds,2.42
2014,Bangladesh,PK compounds,0.02
2017,Bangladesh,PK compounds,2.08
2002,Bangladesh,Potassium chloride (muriate of potash) (MOP),191867.27
2003,Bangladesh,Potassium chloride (muriate of potash) (MOP),254883.74
2004,Bangladesh,Potassium chloride (muriate of potash) (MOP),399475.15
2005,Bangladesh,Potassium chloride (muriate of potash) (MOP),613502.27
2006,Bangladesh,Potassium chloride (muriate of potash) (MOP),476223.84
2007,Bangladesh,Potassium chloride (muriate of potash) (MOP),472576.8
2008,Bangladesh,Potassium chloride (muriate of potash) (MOP),539921.9
2009,Bangladesh,Potassium chloride (muriate of potash) (MOP),178170.93
2010,Bangladesh,Potassium chloride (muriate of potash) (MOP),370484.79
2011,Bangladesh,Potassium chloride (muriate of potash) (MOP),605994.04
2012,Bangladesh,Potassium chloride (muriate of potash) (MOP),689183.72
2013,Bangladesh,Potassium chloride (muriate of potash) (MOP),369746.44
2014,Bangladesh,Potassium chloride (muriate of potash) (MOP),538600.08
2015,Bangladesh,Potassium chloride (muriate of potash) (MOP),753273.1
2016,Bangladesh,Potassium chloride (muriate of potash) (MOP),668735.33
2017,Bangladesh,Potassium chloride (muriate of potash) (MOP),998818.17
2002,Bangladesh,Potassium nitrate,42.05
2003,Bangladesh,Potassium nitrate,21.91
2004,Bangladesh,Potassium nitrate,33.02
2005,Bangladesh,Potassium nitrate,42.03
2006,Bangladesh,Potassium nitrate,81.03
2007,Bangladesh,Potassium nitrate,21.54
2008,Bangladesh,Potassium nitrate,0.3
2009,Bangladesh,Potassium nitrate,21.31
2010,Bangladesh,Potassium nitrate,80.69
2011,Bangladesh,Potassium nitrate,42.04
2012,Bangladesh,Potassium nitrate,280.0
2013,Bangladesh,Potassium nitrate,96.22
2014,Bangladesh,Potassium nitrate,160.27
2015,Bangladesh,Potassium nitrate,211.6
2016,Bangladesh,Potassium nitrate,302.14
2017,Bangladesh,Potassium nitrate,395.23
2002,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),9756.08
2003,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),8489.31
2004,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),14172.73
2005,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),12996.7
2006,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),6304.76
2007,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),13330.15
2008,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),5235.13
2009,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),6332.0
2010,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),6866.54
2011,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),8031.85
2012,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),8755.12
2013,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),6327.48
2014,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),1104.33
2015,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),8163.01
2016,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),141.43
2017,Bangladesh,Potassium sulphate (sulphate of potash) (SOP),2951.33
2002,Bangladesh,Sodium nitrate,370.98
2003,Bangladesh,Sodium nitrate,455.87
2004,Bangladesh,Sodium nitrate,174.51
2005,Bangladesh,Sodium nitrate,195.06
2006,Bangladesh,Sodium nitrate,195.33
2007,Bangladesh,Sodium nitrate,64.5
2008,Bangladesh,Sodium nitrate,64.61
2009,Bangladesh,Sodium nitrate,213.05
2010,Bangladesh,Sodium nitrate,227.15
2011,Bangladesh,Sodium nitrate,331.4
2012,Bangladesh,Sodium nitrate,125.16
2013,Bangladesh,Sodium nitrate,100.0
2014,Bangladesh,Sodium nitrate,669.0
2015,Bangladesh,Sodium nitrate,1010.03
2016,Bangladesh,Sodium nitrate,280.0
2017,Bangladesh,Sodium nitrate,481.0
2002,Bangladesh,Superphosphates above 35%,439881.26
2003,Bangladesh,Superphosphates above 35%,324210.25
2004,Bangladesh,Superphosphates above 35%,370716.83
2005,Bangladesh,Superphosphates above 35%,859287.83
2006,Bangladesh,Superphosphates above 35%,459583.94
2007,Bangladesh,Superphosphates above 35%,238997.51
2008,Bangladesh,Superphosphates above 35%,510973.21
2009,Bangladesh,Superphosphates above 35%,467345.3
2010,Bangladesh,Superphosphates above 35%,389717.67
2011,Bangladesh,Superphosphates above 35%,681356.97
2012,Bangladesh,Superphosphates above 35%,394713.39
2013,Bangladesh,Superphosphates above 35%,324485.0
2014,Bangladesh,Superphosphates above 35%,613445.03
2015,Bangladesh,Superphosphates above 35%,651912.87
2016,Bangladesh,Superphosphates above 35%,647399.89
2017,Bangladesh,Superphosphates above 35%,426451.3
2017,Bangladesh,"Superphosphates, other",120.0
2002,Bangladesh,Urea,281270.01
2003,Bangladesh,Urea,12385.03
2004,Bangladesh,Urea,303116.29
2005,Bangladesh,Urea,739783.07
2006,Bangladesh,Urea,1104629.03
2007,Bangladesh,Urea,755239.3
2008,Bangladesh,Urea,789122.23
2009,Bangladesh,Urea,943784.62
2010,Bangladesh,Urea,1305893.6
2011,Bangladesh,Urea,1640362.12
2012,Bangladesh,Urea,503938.9
2013,Bangladesh,Urea,716647.37
2014,Bangladesh,Urea,763834.98
2015,Bangladesh,Urea,1173960.83
2016,Bangladesh,Urea,594241.2
2017,Bangladesh,Urea,13132.93
2004,Bangladesh,Urea and ammonium nitrate solutions (UAN),0.17
2007,Bangladesh,Urea and ammonium nitrate solutions (UAN),18.2
2011,Bangladesh,Urea and ammonium nitrate solutions (UAN),2.37
2013,Bangladesh,Urea and ammonium nitrate solutions (UAN),473.06
2005,Bhutan,"Ammonia, anhydrous",0.01
2006,Bhutan,"Ammonia, anhydrous",0.01
2007,Bhutan,"Ammonia, anhydrous",0.07
2008,Bhutan,"Ammonia, anhydrous",0.05
2009,Bhutan,"Ammonia, anhydrous",0.18
2010,Bhutan,"Ammonia, anhydrous",0.03
2012,Bhutan,"Ammonia, anhydrous",0.01
2005,Bhutan,Ammonium nitrate (AN),55.23
2006,Bhutan,Ammonium nitrate (AN),99.36
2007,Bhutan,Ammonium nitrate (AN),55.06
2008,Bhutan,Ammonium nitrate (AN),12.54
2009,Bhutan,Ammonium nitrate (AN),33.01
2010,Bhutan,Ammonium nitrate (AN),0.01
2011,Bhutan,Ammonium nitrate (AN),33.0
2012,Bhutan,Ammonium nitrate (AN),102.5
2005,Bhutan,Ammonium sulphate,0.22
2006,Bhutan,Ammonium sulphate,0.05
2007,Bhutan,Ammonium sulphate,0.01
2008,Bhutan,Ammonium sulphate,0.02
2009,Bhutan,Ammonium sulphate,0.04
2010,Bhutan,Ammonium sulphate,0.09
2011,Bhutan,Ammonium sulphate,0.05
2012,Bhutan,Ammonium sulphate,0.02
2005,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,5.4
2006,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.01
2007,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,7.53
2008,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4.0
2009,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2010,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,35.05
2011,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2012,Bhutan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2005,Bhutan,Diammonium phosphate (DAP),0.3
2008,Bhutan,Diammonium phosphate (DAP),0.0
2010,Bhutan,Diammonium phosphate (DAP),0.01
2012,Bhutan,Diammonium phosphate (DAP),0.0
2008,Bhutan,Fertilizers n.e.c.,4.0
2009,Bhutan,Fertilizers n.e.c.,3.15
2005,Bhutan,Monoammonium phosphate (MAP),0.0
2006,Bhutan,Monoammonium phosphate (MAP),0.0
2007,Bhutan,Monoammonium phosphate (MAP),0.0
2008,Bhutan,Monoammonium phosphate (MAP),0.01
2009,Bhutan,Monoammonium phosphate (MAP),0.03
2010,Bhutan,Monoammonium phosphate (MAP),0.0
2011,Bhutan,Monoammonium phosphate (MAP),0.0
2012,Bhutan,Monoammonium phosphate (MAP),0.01
2006,Bhutan,NPK fertilizers,7.5
2007,Bhutan,NPK fertilizers,10.07
2008,Bhutan,NPK fertilizers,1026.57
2009,Bhutan,NPK fertilizers,157.7
2010,Bhutan,NPK fertilizers,587.17
2011,Bhutan,NPK fertilizers,2599.1
2012,Bhutan,NPK fertilizers,1173.05
2005,Bhutan,"Other nitrogenous fertilizers, n.e.c.",59.11
2006,Bhutan,"Other nitrogenous fertilizers, n.e.c.",42.63
2007,Bhutan,"Other nitrogenous fertilizers, n.e.c.",56.65
2008,Bhutan,"Other nitrogenous fertilizers, n.e.c.",52.95
2009,Bhutan,"Other nitrogenous fertilizers, n.e.c.",57.71
2010,Bhutan,"Other nitrogenous fertilizers, n.e.c.",35.26
2011,Bhutan,"Other nitrogenous fertilizers, n.e.c.",51.24
2012,Bhutan,"Other nitrogenous fertilizers, n.e.c.",28.55
2006,Bhutan,Other NP compounds,0.01
2009,Bhutan,Other NP compounds,0.0
2010,Bhutan,Other NP compounds,0.0
2012,Bhutan,Other NP compounds,0.03
2005,Bhutan,"Other phosphatic fertilizers, n.e.c.",43.11
2006,Bhutan,"Other phosphatic fertilizers, n.e.c.",34.57
