Year,Area,Item,Value
2003,Indonesia,Fertilizers n.e.c.,40611.09
2004,Indonesia,Fertilizers n.e.c.,17050.64
2005,Indonesia,Fertilizers n.e.c.,2816.48
2006,Indonesia,Fertilizers n.e.c.,3880.18
2007,Indonesia,Fertilizers n.e.c.,2876.28
2008,Indonesia,Fertilizers n.e.c.,1952.16
2009,Indonesia,Fertilizers n.e.c.,3682.46
2010,Indonesia,Fertilizers n.e.c.,3926.27
2011,Indonesia,Fertilizers n.e.c.,8449.91
2012,Indonesia,Fertilizers n.e.c.,33174.83
2013,Indonesia,Fertilizers n.e.c.,15806.01
2014,Indonesia,Fertilizers n.e.c.,16470.44
2015,Indonesia,Fertilizers n.e.c.,20482.24
2016,Indonesia,Fertilizers n.e.c.,19268.01
2017,Indonesia,Fertilizers n.e.c.,17352.21
2002,Indonesia,Monoammonium phosphate (MAP),951.22
2003,Indonesia,Monoammonium phosphate (MAP),188.02
2004,Indonesia,Monoammonium phosphate (MAP),1829.65
2005,Indonesia,Monoammonium phosphate (MAP),2766.0
2006,Indonesia,Monoammonium phosphate (MAP),6125.15
2007,Indonesia,Monoammonium phosphate (MAP),7860.49
2008,Indonesia,Monoammonium phosphate (MAP),41796.24
2009,Indonesia,Monoammonium phosphate (MAP),5717.51
2010,Indonesia,Monoammonium phosphate (MAP),11888.2
2011,Indonesia,Monoammonium phosphate (MAP),6288.41
2012,Indonesia,Monoammonium phosphate (MAP),22831.02
2013,Indonesia,Monoammonium phosphate (MAP),4844.24
2014,Indonesia,Monoammonium phosphate (MAP),6466.86
2015,Indonesia,Monoammonium phosphate (MAP),2098.19
2016,Indonesia,Monoammonium phosphate (MAP),8092.98
2017,Indonesia,Monoammonium phosphate (MAP),14286.21
2002,Indonesia,NPK fertilizers,32884.06
2003,Indonesia,NPK fertilizers,31362.98
2004,Indonesia,NPK fertilizers,65935.76
2005,Indonesia,NPK fertilizers,55843.84
2006,Indonesia,NPK fertilizers,74954.57
2007,Indonesia,NPK fertilizers,104689.41
2008,Indonesia,NPK fertilizers,252179.41
2009,Indonesia,NPK fertilizers,56409.78
2010,Indonesia,NPK fertilizers,114660.41
2011,Indonesia,NPK fertilizers,164824.52
2012,Indonesia,NPK fertilizers,169487.74
2013,Indonesia,NPK fertilizers,120591.61
2014,Indonesia,NPK fertilizers,191810.89
2015,Indonesia,NPK fertilizers,238382.3
2016,Indonesia,NPK fertilizers,155872.82
2017,Indonesia,NPK fertilizers,200452.28
2002,Indonesia,"Other nitrogenous fertilizers, n.e.c.",4638.31
2003,Indonesia,"Other nitrogenous fertilizers, n.e.c.",9862.6
2004,Indonesia,"Other nitrogenous fertilizers, n.e.c.",7158.54
2005,Indonesia,"Other nitrogenous fertilizers, n.e.c.",3929.38
2006,Indonesia,"Other nitrogenous fertilizers, n.e.c.",3802.99
2007,Indonesia,"Other nitrogenous fertilizers, n.e.c.",5200.46
2008,Indonesia,"Other nitrogenous fertilizers, n.e.c.",11184.01
2009,Indonesia,"Other nitrogenous fertilizers, n.e.c.",6055.73
2010,Indonesia,"Other nitrogenous fertilizers, n.e.c.",8393.88
2011,Indonesia,"Other nitrogenous fertilizers, n.e.c.",10509.95
2012,Indonesia,"Other nitrogenous fertilizers, n.e.c.",18808.56
2013,Indonesia,"Other nitrogenous fertilizers, n.e.c.",12409.77
2014,Indonesia,"Other nitrogenous fertilizers, n.e.c.",12034.88
2015,Indonesia,"Other nitrogenous fertilizers, n.e.c.",10561.25
2016,Indonesia,"Other nitrogenous fertilizers, n.e.c.",7367.08
2017,Indonesia,"Other nitrogenous fertilizers, n.e.c.",13017.21
2002,Indonesia,Other NP compounds,8228.7
2003,Indonesia,Other NP compounds,9347.56
2004,Indonesia,Other NP compounds,13510.04
2005,Indonesia,Other NP compounds,12818.55
2006,Indonesia,Other NP compounds,14204.41
2007,Indonesia,Other NP compounds,18609.17
2008,Indonesia,Other NP compounds,27724.37
2009,Indonesia,Other NP compounds,28762.5
2010,Indonesia,Other NP compounds,22573.99
2011,Indonesia,Other NP compounds,27003.9
2012,Indonesia,Other NP compounds,24524.96
2013,Indonesia,Other NP compounds,16811.92
2014,Indonesia,Other NP compounds,17103.87
2015,Indonesia,Other NP compounds,26624.5
2016,Indonesia,Other NP compounds,20939.72
2017,Indonesia,Other NP compounds,19513.28
2002,Indonesia,"Other phosphatic fertilizers, n.e.c.",5426.37
2003,Indonesia,"Other phosphatic fertilizers, n.e.c.",2836.2
2004,Indonesia,"Other phosphatic fertilizers, n.e.c.",4722.24
2005,Indonesia,"Other phosphatic fertilizers, n.e.c.",19789.13
2006,Indonesia,"Other phosphatic fertilizers, n.e.c.",26080.63
2007,Indonesia,"Other phosphatic fertilizers, n.e.c.",31992.79
2008,Indonesia,"Other phosphatic fertilizers, n.e.c.",224060.87
2009,Indonesia,"Other phosphatic fertilizers, n.e.c.",51164.48
2010,Indonesia,"Other phosphatic fertilizers, n.e.c.",98322.4
2011,Indonesia,"Other phosphatic fertilizers, n.e.c.",127757.81
2012,Indonesia,"Other phosphatic fertilizers, n.e.c.",176989.79
2013,Indonesia,"Other phosphatic fertilizers, n.e.c.",100488.07
2014,Indonesia,"Other phosphatic fertilizers, n.e.c.",113569.27
2015,Indonesia,"Other phosphatic fertilizers, n.e.c.",108419.42
2016,Indonesia,"Other phosphatic fertilizers, n.e.c.",93158.23
2017,Indonesia,"Other phosphatic fertilizers, n.e.c.",95532.49
2002,Indonesia,"Other potassic fertilizers, n.e.c.",8684.76
2003,Indonesia,"Other potassic fertilizers, n.e.c.",9841.85
2004,Indonesia,"Other potassic fertilizers, n.e.c.",7970.66
2005,Indonesia,"Other potassic fertilizers, n.e.c.",6888.48
2006,Indonesia,"Other potassic fertilizers, n.e.c.",9237.19
2007,Indonesia,"Other potassic fertilizers, n.e.c.",11610.51
2008,Indonesia,"Other potassic fertilizers, n.e.c.",48519.28
2009,Indonesia,"Other potassic fertilizers, n.e.c.",7938.97
2010,Indonesia,"Other potassic fertilizers, n.e.c.",28229.29
2011,Indonesia,"Other potassic fertilizers, n.e.c.",55190.06
2012,Indonesia,"Other potassic fertilizers, n.e.c.",23310.49
2013,Indonesia,"Other potassic fertilizers, n.e.c.",21062.47
2014,Indonesia,"Other potassic fertilizers, n.e.c.",23212.15
2015,Indonesia,"Other potassic fertilizers, n.e.c.",9133.27
2016,Indonesia,"Other potassic fertilizers, n.e.c.",6236.05
2017,Indonesia,"Other potassic fertilizers, n.e.c.",7168.42
2002,Indonesia,Phosphate rock,36707.67
2003,Indonesia,Phosphate rock,43951.49
2004,Indonesia,Phosphate rock,39562.12
2005,Indonesia,Phosphate rock,56900.69
2006,Indonesia,Phosphate rock,70806.03
2007,Indonesia,Phosphate rock,67421.23
2008,Indonesia,Phosphate rock,188586.2
2009,Indonesia,Phosphate rock,156546.89
2010,Indonesia,Phosphate rock,88646.29
2011,Indonesia,Phosphate rock,130277.95
2012,Indonesia,Phosphate rock,176542.58
2013,Indonesia,Phosphate rock,165242.44
2014,Indonesia,Phosphate rock,186831.77
2015,Indonesia,Phosphate rock,160737.52
2016,Indonesia,Phosphate rock,193490.35
2017,Indonesia,Phosphate rock,187659.79
2002,Indonesia,PK compounds,92.53
2003,Indonesia,PK compounds,79.33
2004,Indonesia,PK compounds,3467.65
2005,Indonesia,PK compounds,12170.29
2006,Indonesia,PK compounds,8785.32
2007,Indonesia,PK compounds,6277.56
2008,Indonesia,PK compounds,11179.48
2009,Indonesia,PK compounds,625.77
2010,Indonesia,PK compounds,788.72
2011,Indonesia,PK compounds,380.5
2012,Indonesia,PK compounds,129.7
2013,Indonesia,PK compounds,208.62
2014,Indonesia,PK compounds,88.66
2015,Indonesia,PK compounds,255.38
2016,Indonesia,PK compounds,367.22
2017,Indonesia,PK compounds,591.97
2002,Indonesia,Potassium chloride (muriate of potash) (MOP),54399.61
2003,Indonesia,Potassium chloride (muriate of potash) (MOP),63714.63
2004,Indonesia,Potassium chloride (muriate of potash) (MOP),173733.89
2005,Indonesia,Potassium chloride (muriate of potash) (MOP),199804.39
2006,Indonesia,Potassium chloride (muriate of potash) (MOP),213349.71
2007,Indonesia,Potassium chloride (muriate of potash) (MOP),340778.1
2008,Indonesia,Potassium chloride (muriate of potash) (MOP),1252011.95
2009,Indonesia,Potassium chloride (muriate of potash) (MOP),340583.43
2010,Indonesia,Potassium chloride (muriate of potash) (MOP),719164.14
2011,Indonesia,Potassium chloride (muriate of potash) (MOP),1443828.75
2012,Indonesia,Potassium chloride (muriate of potash) (MOP),1240580.99
2013,Indonesia,Potassium chloride (muriate of potash) (MOP),963262.35
2014,Indonesia,Potassium chloride (muriate of potash) (MOP),890816.28
2015,Indonesia,Potassium chloride (muriate of potash) (MOP),923415.56
2016,Indonesia,Potassium chloride (muriate of potash) (MOP),700141.82
2017,Indonesia,Potassium chloride (muriate of potash) (MOP),794414.91
2002,Indonesia,Potassium nitrate,787.68
2003,Indonesia,Potassium nitrate,898.83
2004,Indonesia,Potassium nitrate,857.13
2005,Indonesia,Potassium nitrate,921.26
2006,Indonesia,Potassium nitrate,922.63
2007,Indonesia,Potassium nitrate,739.9
2008,Indonesia,Potassium nitrate,1523.87
2009,Indonesia,Potassium nitrate,1454.93
2010,Indonesia,Potassium nitrate,1639.14
2011,Indonesia,Potassium nitrate,1964.84
2012,Indonesia,Potassium nitrate,1489.92
2013,Indonesia,Potassium nitrate,3142.33
2014,Indonesia,Potassium nitrate,2237.76
2015,Indonesia,Potassium nitrate,1374.01
2016,Indonesia,Potassium nitrate,6393.44
2017,Indonesia,Potassium nitrate,6997.75
2002,Indonesia,Potassium sulphate (sulphate of potash) (SOP),1255.0
2003,Indonesia,Potassium sulphate (sulphate of potash) (SOP),1251.61
2004,Indonesia,Potassium sulphate (sulphate of potash) (SOP),2663.74
2005,Indonesia,Potassium sulphate (sulphate of potash) (SOP),1768.32
2006,Indonesia,Potassium sulphate (sulphate of potash) (SOP),788.35
2007,Indonesia,Potassium sulphate (sulphate of potash) (SOP),1226.59
2008,Indonesia,Potassium sulphate (sulphate of potash) (SOP),5688.44
2009,Indonesia,Potassium sulphate (sulphate of potash) (SOP),1890.56
2010,Indonesia,Potassium sulphate (sulphate of potash) (SOP),3018.95
2011,Indonesia,Potassium sulphate (sulphate of potash) (SOP),2681.72
2012,Indonesia,Potassium sulphate (sulphate of potash) (SOP),1257.62
2013,Indonesia,Potassium sulphate (sulphate of potash) (SOP),2372.11
2014,Indonesia,Potassium sulphate (sulphate of potash) (SOP),4306.85
2015,Indonesia,Potassium sulphate (sulphate of potash) (SOP),4278.8
2016,Indonesia,Potassium sulphate (sulphate of potash) (SOP),1387.64
2017,Indonesia,Potassium sulphate (sulphate of potash) (SOP),3137.05
2002,Indonesia,Sodium nitrate,3130.35
2003,Indonesia,Sodium nitrate,3403.95
2004,Indonesia,Sodium nitrate,3776.61
2005,Indonesia,Sodium nitrate,3930.04
2006,Indonesia,Sodium nitrate,2264.54
2007,Indonesia,Sodium nitrate,2149.32
2008,Indonesia,Sodium nitrate,4075.0
2009,Indonesia,Sodium nitrate,3603.37
2010,Indonesia,Sodium nitrate,3207.98
2011,Indonesia,Sodium nitrate,3793.5
2012,Indonesia,Sodium nitrate,4106.65
2013,Indonesia,Sodium nitrate,3650.99
2014,Indonesia,Sodium nitrate,3589.18
2015,Indonesia,Sodium nitrate,3512.06
2016,Indonesia,Sodium nitrate,3332.33
2017,Indonesia,Sodium nitrate,5602.42
2002,Indonesia,Superphosphates above 35%,9833.83
2003,Indonesia,Superphosphates above 35%,6175.8
2004,Indonesia,Superphosphates above 35%,29949.57
2005,Indonesia,Superphosphates above 35%,32690.61
2006,Indonesia,Superphosphates above 35%,54049.26
2007,Indonesia,Superphosphates above 35%,56679.12
2008,Indonesia,Superphosphates above 35%,185195.39
2009,Indonesia,Superphosphates above 35%,62770.61
2010,Indonesia,Superphosphates above 35%,70104.42
2011,Indonesia,Superphosphates above 35%,236410.39
2012,Indonesia,Superphosphates above 35%,291539.03
2013,Indonesia,Superphosphates above 35%,115687.13
2014,Indonesia,Superphosphates above 35%,194982.07
2015,Indonesia,Superphosphates above 35%,224032.2
2016,Indonesia,Superphosphates above 35%,157535.27
2017,Indonesia,Superphosphates above 35%,197309.68
2017,Indonesia,"Superphosphates, other",5304.76
2002,Indonesia,Urea,1285.19
2003,Indonesia,Urea,163.51
2004,Indonesia,Urea,605.57
2005,Indonesia,Urea,1923.89
2006,Indonesia,Urea,194.92
2007,Indonesia,Urea,218.72
2008,Indonesia,Urea,5914.44
2009,Indonesia,Urea,10015.55
2010,Indonesia,Urea,13075.75
2011,Indonesia,Urea,21396.24
2012,Indonesia,Urea,61584.13
2013,Indonesia,Urea,22142.42
2014,Indonesia,Urea,36778.8
2015,Indonesia,Urea,29026.74
2016,Indonesia,Urea,144164.02
2017,Indonesia,Urea,20994.74
2003,Indonesia,Urea and ammonium nitrate solutions (UAN),0.52
2005,Indonesia,Urea and ammonium nitrate solutions (UAN),7.33
2012,Indonesia,Urea and ammonium nitrate solutions (UAN),4.48
2014,Indonesia,Urea and ammonium nitrate solutions (UAN),1.32
2015,Indonesia,Urea and ammonium nitrate solutions (UAN),2.0
2016,Indonesia,Urea and ammonium nitrate solutions (UAN),0.06
2017,Indonesia,Urea and ammonium nitrate solutions (UAN),6.38
2009,Iran (Islamic Republic of),"Ammonia, anhydrous",1.05
2015,Iran (Islamic Republic of),"Ammonia, anhydrous",0.1
2004,Iran (Islamic Republic of),Ammonium nitrate (AN),0.77
2006,Iran (Islamic Republic of),Ammonium nitrate (AN),0.13
2008,Iran (Islamic Republic of),Ammonium nitrate (AN),3.97
2009,Iran (Islamic Republic of),Ammonium nitrate (AN),1.4
2010,Iran (Islamic Republic of),Ammonium nitrate (AN),62.49
2011,Iran (Islamic Republic of),Ammonium nitrate (AN),40.4
2012,Iran (Islamic Republic of),Ammonium nitrate (AN),26.74
2013,Iran (Islamic Republic of),Ammonium nitrate (AN),0.16
2014,Iran (Islamic Republic of),Ammonium nitrate (AN),0.37
2015,Iran (Islamic Republic of),Ammonium nitrate (AN),1.52
2016,Iran (Islamic Republic of),Ammonium nitrate (AN),101.21
2017,Iran (Islamic Republic of),Ammonium nitrate (AN),28.48
2002,Iran (Islamic Republic of),Ammonium sulphate,752.94
2003,Iran (Islamic Republic of),Ammonium sulphate,1693.2
2004,Iran (Islamic Republic of),Ammonium sulphate,4350.68
2005,Iran (Islamic Republic of),Ammonium sulphate,5810.39
2006,Iran (Islamic Republic of),Ammonium sulphate,6355.27
2007,Iran (Islamic Republic of),Ammonium sulphate,10.35
2008,Iran (Islamic Republic of),Ammonium sulphate,0.12
2009,Iran (Islamic Republic of),Ammonium sulphate,2.16
2010,Iran (Islamic Republic of),Ammonium sulphate,307.77
2011,Iran (Islamic Republic of),Ammonium sulphate,38.93
2012,Iran (Islamic Republic of),Ammonium sulphate,25.86
2013,Iran (Islamic Republic of),Ammonium sulphate,251.44
2014,Iran (Islamic Republic of),Ammonium sulphate,135.4
2015,Iran (Islamic Republic of),Ammonium sulphate,369.16
2016,Iran (Islamic Republic of),Ammonium sulphate,78.36
2017,Iran (Islamic Republic of),Ammonium sulphate,604.12
2007,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1.23
2012,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1.01
2013,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,198.96
2014,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,204.87
2015,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.01
2002,Iran (Islamic Republic of),Diammonium phosphate (DAP),6643.23
2004,Iran (Islamic Republic of),Diammonium phosphate (DAP),5949.67
2005,Iran (Islamic Republic of),Diammonium phosphate (DAP),6303.0
2006,Iran (Islamic Republic of),Diammonium phosphate (DAP),16239.15
2007,Iran (Islamic Republic of),Diammonium phosphate (DAP),80250.38
2008,Iran (Islamic Republic of),Diammonium phosphate (DAP),95870.51
2009,Iran (Islamic Republic of),Diammonium phosphate (DAP),64512.95
2010,Iran (Islamic Republic of),Diammonium phosphate (DAP),83425.75
2011,Iran (Islamic Republic of),Diammonium phosphate (DAP),67298.44
2012,Iran (Islamic Republic of),Diammonium phosphate (DAP),2208.3
2013,Iran (Islamic Republic of),Diammonium phosphate (DAP),30667.41
2014,Iran (Islamic Republic of),Diammonium phosphate (DAP),1000.89
2015,Iran (Islamic Republic of),Diammonium phosphate (DAP),125.98
2016,Iran (Islamic Republic of),Diammonium phosphate (DAP),5026.2
2017,Iran (Islamic Republic of),Diammonium phosphate (DAP),16992.76
2002,Iran (Islamic Republic of),Fertilizers n.e.c.,2639.01
2003,Iran (Islamic Republic of),Fertilizers n.e.c.,1194.02
2004,Iran (Islamic Republic of),Fertilizers n.e.c.,1942.48
2005,Iran (Islamic Republic of),Fertilizers n.e.c.,3464.82
2006,Iran (Islamic Republic of),Fertilizers n.e.c.,4832.4
2007,Iran (Islamic Republic of),Fertilizers n.e.c.,6456.34
2008,Iran (Islamic Republic of),Fertilizers n.e.c.,9132.08
2009,Iran (Islamic Republic of),Fertilizers n.e.c.,8410.0
2010,Iran (Islamic Republic of),Fertilizers n.e.c.,11770.98
2011,Iran (Islamic Republic of),Fertilizers n.e.c.,17831.76
2012,Iran (Islamic Republic of),Fertilizers n.e.c.,13104.44
2013,Iran (Islamic Republic of),Fertilizers n.e.c.,13246.04
2014,Iran (Islamic Republic of),Fertilizers n.e.c.,17559.45
2015,Iran (Islamic Republic of),Fertilizers n.e.c.,15129.57
2016,Iran (Islamic Republic of),Fertilizers n.e.c.,41974.34
2017,Iran (Islamic Republic of),Fertilizers n.e.c.,47593.42
2002,Iran (Islamic Republic of),Monoammonium phosphate (MAP),19.17
2004,Iran (Islamic Republic of),Monoammonium phosphate (MAP),153.82
2005,Iran (Islamic Republic of),Monoammonium phosphate (MAP),116.16
2006,Iran (Islamic Republic of),Monoammonium phosphate (MAP),79.86
2007,Iran (Islamic Republic of),Monoammonium phosphate (MAP),296.72
2008,Iran (Islamic Republic of),Monoammonium phosphate (MAP),769.52
2009,Iran (Islamic Republic of),Monoammonium phosphate (MAP),324.42
2010,Iran (Islamic Republic of),Monoammonium phosphate (MAP),160.41
2011,Iran (Islamic Republic of),Monoammonium phosphate (MAP),24.4
2012,Iran (Islamic Republic of),Monoammonium phosphate (MAP),8.38
2013,Iran (Islamic Republic of),Monoammonium phosphate (MAP),22.44
2014,Iran (Islamic Republic of),Monoammonium phosphate (MAP),786.63
2015,Iran (Islamic Republic of),Monoammonium phosphate (MAP),953.04
2016,Iran (Islamic Republic of),Monoammonium phosphate (MAP),2001.29
2017,Iran (Islamic Republic of),Monoammonium phosphate (MAP),2306.54
2002,Iran (Islamic Republic of),NPK fertilizers,6174.83
2003,Iran (Islamic Republic of),NPK fertilizers,1003.02
