Year,Area,Item,Value
2015,Pakistan,Potassium chloride (muriate of potash) (MOP),16419.0
2016,Pakistan,Potassium chloride (muriate of potash) (MOP),18698.5
2017,Pakistan,Potassium chloride (muriate of potash) (MOP),35171.0
2012,Pakistan,Potassium nitrate,0.0
2013,Pakistan,Potassium nitrate,0.0
2014,Pakistan,Potassium nitrate,0.0
2015,Pakistan,Potassium nitrate,0.0
2016,Pakistan,Potassium nitrate,0.0
2017,Pakistan,Potassium nitrate,0.0
2003,Pakistan,Potassium sulphate (sulphate of potash) (SOP),10961.0
2004,Pakistan,Potassium sulphate (sulphate of potash) (SOP),6926.0
2005,Pakistan,Potassium sulphate (sulphate of potash) (SOP),13578.0
2006,Pakistan,Potassium sulphate (sulphate of potash) (SOP),24315.0
2007,Pakistan,Potassium sulphate (sulphate of potash) (SOP),25358.0
2008,Pakistan,Potassium sulphate (sulphate of potash) (SOP),23327.0
2009,Pakistan,Potassium sulphate (sulphate of potash) (SOP),5000.0
2010,Pakistan,Potassium sulphate (sulphate of potash) (SOP),34667.0
2011,Pakistan,Potassium sulphate (sulphate of potash) (SOP),20021.0
2012,Pakistan,Potassium sulphate (sulphate of potash) (SOP),15333.0
2013,Pakistan,Potassium sulphate (sulphate of potash) (SOP),12495.0
2014,Pakistan,Potassium sulphate (sulphate of potash) (SOP),2786.0
2015,Pakistan,Potassium sulphate (sulphate of potash) (SOP),7024.0
2016,Pakistan,Potassium sulphate (sulphate of potash) (SOP),13454.5
2017,Pakistan,Potassium sulphate (sulphate of potash) (SOP),45004.0
2012,Pakistan,Sodium nitrate,0.0
2013,Pakistan,Sodium nitrate,0.0
2014,Pakistan,Sodium nitrate,0.0
2015,Pakistan,Sodium nitrate,0.0
2016,Pakistan,Sodium nitrate,0.0
2017,Pakistan,Sodium nitrate,0.0
2003,Pakistan,Superphosphates above 35%,20381.0
2004,Pakistan,Superphosphates above 35%,69028.0
2005,Pakistan,Superphosphates above 35%,64963.0
2006,Pakistan,Superphosphates above 35%,68274.0
2007,Pakistan,Superphosphates above 35%,19883.0
2008,Pakistan,Superphosphates above 35%,11098.0
2009,Pakistan,Superphosphates above 35%,4762.0
2010,Pakistan,Superphosphates above 35%,12716.0
2011,Pakistan,Superphosphates above 35%,1043.0
2012,Pakistan,Superphosphates above 35%,19.0
2013,Pakistan,Superphosphates above 35%,11.0
2014,Pakistan,Superphosphates above 35%,0.0
2015,Pakistan,Superphosphates above 35%,0.0
2016,Pakistan,Superphosphates above 35%,0.0
2017,Pakistan,Superphosphates above 35%,0.0
2003,Pakistan,"Superphosphates, other",190367.0
2004,Pakistan,"Superphosphates, other",167100.0
2005,Pakistan,"Superphosphates, other",160700.0
2006,Pakistan,"Superphosphates, other",147896.0
2007,Pakistan,"Superphosphates, other",146575.0
2008,Pakistan,"Superphosphates, other",166484.0
2009,Pakistan,"Superphosphates, other",181398.0
2010,Pakistan,"Superphosphates, other",182655.0
2011,Pakistan,"Superphosphates, other",205438.0
2012,Pakistan,"Superphosphates, other",106161.0
2013,Pakistan,"Superphosphates, other",79810.0
2014,Pakistan,"Superphosphates, other",95638.0
2015,Pakistan,"Superphosphates, other",109069.0
2016,Pakistan,"Superphosphates, other",91883.0
2017,Pakistan,"Superphosphates, other",84928.0
2003,Pakistan,Urea,4485327.0
2004,Pakistan,Urea,4715765.0
2005,Pakistan,Urea,5177638.0
2006,Pakistan,Urea,5234783.0
2007,Pakistan,Urea,4917163.0
2008,Pakistan,Urea,5480521.0
2009,Pakistan,Urea,6578622.0
2010,Pakistan,Urea,6123058.0
2011,Pakistan,Urea,5922717.0
2012,Pakistan,Urea,5237192.0
2013,Pakistan,Urea,5896246.0
2014,Pakistan,Urea,5627681.0
2015,Pakistan,Urea,5596680.0
2016,Pakistan,Urea,5501050.0
2017,Pakistan,Urea,5797043.0
2012,Pakistan,Urea and ammonium nitrate solutions (UAN),0.0
2013,Pakistan,Urea and ammonium nitrate solutions (UAN),0.0
2014,Pakistan,Urea and ammonium nitrate solutions (UAN),0.0
2015,Pakistan,Urea and ammonium nitrate solutions (UAN),0.0
2016,Pakistan,Urea and ammonium nitrate solutions (UAN),0.0
2017,Pakistan,Urea and ammonium nitrate solutions (UAN),0.0
2002,Philippines,Ammonium nitrate (AN),180.0
2002,Philippines,Ammonium sulphate,304897.0
2003,Philippines,Ammonium sulphate,457100.0
2004,Philippines,Ammonium sulphate,754341.0
2005,Philippines,Ammonium sulphate,425589.0
2006,Philippines,Ammonium sulphate,393777.0
2007,Philippines,Ammonium sulphate,382853.0
2008,Philippines,Ammonium sulphate,312747.42
2009,Philippines,Ammonium sulphate,323495.0
2010,Philippines,Ammonium sulphate,494985.0
2011,Philippines,Ammonium sulphate,364597.0
2012,Philippines,Ammonium sulphate,71307.0
2004,Philippines,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,809.0
2011,Philippines,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3029.0
2002,Philippines,Diammonium phosphate (DAP),124375.0
2003,Philippines,Diammonium phosphate (DAP),193231.0
2004,Philippines,Diammonium phosphate (DAP),102242.0
2005,Philippines,Diammonium phosphate (DAP),83442.0
2007,Philippines,Diammonium phosphate (DAP),114759.0
2008,Philippines,Diammonium phosphate (DAP),84070.0
2009,Philippines,Diammonium phosphate (DAP),59471.0
2010,Philippines,Diammonium phosphate (DAP),137235.0
2011,Philippines,Diammonium phosphate (DAP),118222.0
2012,Philippines,Diammonium phosphate (DAP),44208.0
2006,Philippines,Monoammonium phosphate (MAP),103394.0
2004,Philippines,NPK fertilizers,141264.0
2005,Philippines,NPK fertilizers,269772.0
2006,Philippines,NPK fertilizers,276319.0
2007,Philippines,NPK fertilizers,322904.0
2008,Philippines,NPK fertilizers,202302.0
2009,Philippines,NPK fertilizers,160277.0
2010,Philippines,NPK fertilizers,68776.0
2011,Philippines,NPK fertilizers,311105.0
2012,Philippines,NPK fertilizers,605719.0
2013,Philippines,NPK fertilizers,230385.0
2014,Philippines,NPK fertilizers,237503.0
2015,Philippines,NPK fertilizers,237503.0
2012,Philippines,Other NK compounds,14726.0
2013,Philippines,Other NK compounds,14680.0
2014,Philippines,Other NK compounds,17561.0
2015,Philippines,Other NK compounds,17561.0
2004,Philippines,Other NP compounds,288971.0
2005,Philippines,Other NP compounds,273075.0
2007,Philippines,Other NP compounds,254429.0
2008,Philippines,Other NP compounds,127776.0
2009,Philippines,Other NP compounds,122166.0
2010,Philippines,Other NP compounds,112887.0
2011,Philippines,Other NP compounds,218028.0
2012,Philippines,Other NP compounds,186302.0
2013,Philippines,Other NP compounds,70590.0
2014,Philippines,Other NP compounds,66073.0
2015,Philippines,Other NP compounds,66073.0
2012,Philippines,"Other phosphatic fertilizers, n.e.c.",3916.0
2013,Philippines,"Other phosphatic fertilizers, n.e.c.",1288.0
2014,Philippines,"Other phosphatic fertilizers, n.e.c.",1238.0
2015,Philippines,"Other phosphatic fertilizers, n.e.c.",1238.0
2002,Philippines,Potassium chloride (muriate of potash) (MOP),73052.0
2003,Philippines,Potassium chloride (muriate of potash) (MOP),135084.0
2004,Philippines,Potassium chloride (muriate of potash) (MOP),128126.0
2005,Philippines,Potassium chloride (muriate of potash) (MOP),129819.0
2007,Philippines,Potassium chloride (muriate of potash) (MOP),190474.0
2008,Philippines,Potassium chloride (muriate of potash) (MOP),153878.0
2009,Philippines,Potassium chloride (muriate of potash) (MOP),290121.0
2010,Philippines,Potassium chloride (muriate of potash) (MOP),182026.0
2011,Philippines,Potassium chloride (muriate of potash) (MOP),191262.0
2012,Philippines,Potassium chloride (muriate of potash) (MOP),64370.0
2002,Philippines,Potassium nitrate,4856.0
2003,Philippines,Potassium nitrate,4456.0
2004,Philippines,Potassium nitrate,9103.0
2005,Philippines,Potassium nitrate,8464.0
2006,Philippines,Potassium nitrate,53320.19
2008,Philippines,Potassium nitrate,3735.0
2009,Philippines,Potassium nitrate,2503.0
2010,Philippines,Potassium nitrate,1763.0
2011,Philippines,Potassium nitrate,2392.0
2002,Philippines,Potassium sulphate (sulphate of potash) (SOP),10077.0
2003,Philippines,Potassium sulphate (sulphate of potash) (SOP),22737.0
2004,Philippines,Potassium sulphate (sulphate of potash) (SOP),15074.0
2005,Philippines,Potassium sulphate (sulphate of potash) (SOP),19200.0
2006,Philippines,Potassium sulphate (sulphate of potash) (SOP),141741.0
2007,Philippines,Potassium sulphate (sulphate of potash) (SOP),4116.0
2008,Philippines,Potassium sulphate (sulphate of potash) (SOP),5613.0
2010,Philippines,Potassium sulphate (sulphate of potash) (SOP),5228.0
2011,Philippines,Potassium sulphate (sulphate of potash) (SOP),8124.0
2012,Philippines,Potassium sulphate (sulphate of potash) (SOP),12649.0
2013,Philippines,Potassium sulphate (sulphate of potash) (SOP),15228.0
2014,Philippines,Potassium sulphate (sulphate of potash) (SOP),13100.0
2015,Philippines,Potassium sulphate (sulphate of potash) (SOP),13100.0
2003,Philippines,"Superphosphates, other",666.0
2004,Philippines,"Superphosphates, other",2800.0
2006,Philippines,"Superphosphates, other",994.0
2007,Philippines,"Superphosphates, other",342.0
2008,Philippines,"Superphosphates, other",929.0
2009,Philippines,"Superphosphates, other",3054.0
2011,Philippines,"Superphosphates, other",1290.0
2002,Philippines,Urea,429134.0
2003,Philippines,Urea,732083.0
2004,Philippines,Urea,826437.0
2005,Philippines,Urea,756489.0
2006,Philippines,Urea,604973.0
2007,Philippines,Urea,656517.0
2008,Philippines,Urea,588195.0
2009,Philippines,Urea,678853.0
2010,Philippines,Urea,946295.0
2011,Philippines,Urea,715655.0
2009,Qatar,Potassium chloride (muriate of potash) (MOP),200.0
2010,Qatar,Potassium chloride (muriate of potash) (MOP),6000.0
2011,Qatar,Potassium chloride (muriate of potash) (MOP),2000.0
2012,Qatar,Potassium chloride (muriate of potash) (MOP),2000.0
2013,Qatar,Potassium chloride (muriate of potash) (MOP),2000.0
2014,Qatar,Potassium chloride (muriate of potash) (MOP),3000.0
2015,Qatar,Potassium chloride (muriate of potash) (MOP),3000.0
2009,Qatar,Urea,83000.0
2010,Qatar,Urea,178000.0
2011,Qatar,Urea,311000.0
2012,Qatar,Urea,198000.0
2013,Qatar,Urea,198000.0
2014,Qatar,Urea,210000.0
2015,Qatar,Urea,210000.0
2016,Qatar,Urea,210000.0
2002,Republic of Korea,Ammonium sulphate,18879.0
2003,Republic of Korea,Ammonium sulphate,18979.0
2004,Republic of Korea,Ammonium sulphate,18947.0
2005,Republic of Korea,Ammonium sulphate,17333.0
2006,Republic of Korea,Ammonium sulphate,14330.0
2007,Republic of Korea,Ammonium sulphate,16176.0
2008,Republic of Korea,Ammonium sulphate,15204.0
2009,Republic of Korea,Ammonium sulphate,12486.0
2010,Republic of Korea,Ammonium sulphate,10870.0
2011,Republic of Korea,Ammonium sulphate,11217.0
2012,Republic of Korea,Ammonium sulphate,10724.0
2013,Republic of Korea,Ammonium sulphate,9953.0
2014,Republic of Korea,Ammonium sulphate,9163.66
2015,Republic of Korea,Ammonium sulphate,9043.43
2016,Republic of Korea,Ammonium sulphate,8197.92
2017,Republic of Korea,Ammonium sulphate,8435.94
2002,Republic of Korea,NPK fertilizers,1403893.89
2003,Republic of Korea,NPK fertilizers,1437012.0
2004,Republic of Korea,NPK fertilizers,1537821.0
2005,Republic of Korea,NPK fertilizers,2083678.0
2006,Republic of Korea,NPK fertilizers,1497079.0
2007,Republic of Korea,NPK fertilizers,1512446.0
2008,Republic of Korea,NPK fertilizers,1320097.0
2009,Republic of Korea,NPK fertilizers,926375.0
2010,Republic of Korea,NPK fertilizers,963261.0
2011,Republic of Korea,NPK fertilizers,910224.0
2012,Republic of Korea,NPK fertilizers,1408116.0
2013,Republic of Korea,NPK fertilizers,988911.0
2014,Republic of Korea,NPK fertilizers,980249.33
2015,Republic of Korea,NPK fertilizers,954917.36
2016,Republic of Korea,NPK fertilizers,976156.92
2017,Republic of Korea,NPK fertilizers,887560.31
2006,Republic of Korea,Other NP compounds,175.0
2009,Republic of Korea,Other NP compounds,1206.0
2002,Republic of Korea,Potassium chloride (muriate of potash) (MOP),5903.95
2003,Republic of Korea,Potassium chloride (muriate of potash) (MOP),4358.0
2004,Republic of Korea,Potassium chloride (muriate of potash) (MOP),9906.0
2005,Republic of Korea,Potassium chloride (muriate of potash) (MOP),8855.0
2006,Republic of Korea,Potassium chloride (muriate of potash) (MOP),7008.0
2007,Republic of Korea,Potassium chloride (muriate of potash) (MOP),7285.0
2008,Republic of Korea,Potassium chloride (muriate of potash) (MOP),7020.0
2009,Republic of Korea,Potassium chloride (muriate of potash) (MOP),16231.0
2010,Republic of Korea,Potassium chloride (muriate of potash) (MOP),8515.0
2011,Republic of Korea,Potassium chloride (muriate of potash) (MOP),12795.0
2012,Republic of Korea,Potassium chloride (muriate of potash) (MOP),14095.0
2013,Republic of Korea,Potassium chloride (muriate of potash) (MOP),8833.0
2014,Republic of Korea,Potassium chloride (muriate of potash) (MOP),9382.0
2015,Republic of Korea,Potassium chloride (muriate of potash) (MOP),9680.0
2016,Republic of Korea,Potassium chloride (muriate of potash) (MOP),8441.0
2017,Republic of Korea,Potassium chloride (muriate of potash) (MOP),8280.63
2002,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),7362.9
2003,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),8559.0
2004,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),15624.0
2005,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),9105.0
2006,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),9997.0
2007,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),14599.0
2008,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),10080.0
2009,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),7834.0
2010,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),4274.0
2011,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),6229.0
2012,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),9648.0
2013,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),5985.0
2014,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),6011.17
2015,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),6333.55
2016,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),6103.6
2017,Republic of Korea,Potassium sulphate (sulphate of potash) (SOP),6624.34
2002,Republic of Korea,"Superphosphates, other",18455.85
2003,Republic of Korea,"Superphosphates, other",21454.0
2004,Republic of Korea,"Superphosphates, other",37443.0
2005,Republic of Korea,"Superphosphates, other",26477.0
2006,Republic of Korea,"Superphosphates, other",16253.0
2007,Republic of Korea,"Superphosphates, other",18563.0
2008,Republic of Korea,"Superphosphates, other",13325.0
2009,Republic of Korea,"Superphosphates, other",11521.0
2010,Republic of Korea,"Superphosphates, other",9985.0
2011,Republic of Korea,"Superphosphates, other",10510.0
2012,Republic of Korea,"Superphosphates, other",11143.0
2013,Republic of Korea,"Superphosphates, other",12282.0
2014,Republic of Korea,"Superphosphates, other",12335.7
2015,Republic of Korea,"Superphosphates, other",12997.28
2016,Republic of Korea,"Superphosphates, other",12525.38
2017,Republic of Korea,"Superphosphates, other",13594.01
2002,Republic of Korea,Urea,307463.0
2003,Republic of Korea,Urea,307463.0
2004,Republic of Korea,Urea,328872.0
2005,Republic of Korea,Urea,219809.0
2006,Republic of Korea,Urea,172430.0
2007,Republic of Korea,Urea,254603.0
2008,Republic of Korea,Urea,185444.0
2009,Republic of Korea,Urea,182984.0
2010,Republic of Korea,Urea,144671.0
2011,Republic of Korea,Urea,176460.0
2012,Republic of Korea,Urea,194000.0
2013,Republic of Korea,Urea,190937.0
2014,Republic of Korea,Urea,187434.73
2015,Republic of Korea,Urea,174930.79
2016,Republic of Korea,Urea,174066.85
2017,Republic of Korea,Urea,178139.23
2012,Saudi Arabia,"Ammonia, anhydrous",0.0
2013,Saudi Arabia,"Ammonia, anhydrous",0.0
2014,Saudi Arabia,"Ammonia, anhydrous",0.0
2015,Saudi Arabia,"Ammonia, anhydrous",0.0
2002,Saudi Arabia,Diammonium phosphate (DAP),212013.0
2003,Saudi Arabia,Diammonium phosphate (DAP),280257.0
2004,Saudi Arabia,Diammonium phosphate (DAP),210000.0
2005,Saudi Arabia,Diammonium phosphate (DAP),278000.0
2008,Saudi Arabia,Diammonium phosphate (DAP),122000.0
2009,Saudi Arabia,Diammonium phosphate (DAP),122000.0
2010,Saudi Arabia,Diammonium phosphate (DAP),259000.0
2011,Saudi Arabia,Diammonium phosphate (DAP),428000.0
2012,Saudi Arabia,Diammonium phosphate (DAP),213000.0
2013,Saudi Arabia,Diammonium phosphate (DAP),200000.0
2014,Saudi Arabia,Diammonium phosphate (DAP),741000.0
2015,Saudi Arabia,Diammonium phosphate (DAP),741000.0
2016,Saudi Arabia,Diammonium phosphate (DAP),741000.0
2002,Saudi Arabia,Monoammonium phosphate (MAP),46155.0
2003,Saudi Arabia,Monoammonium phosphate (MAP),63847.0
2004,Saudi Arabia,Monoammonium phosphate (MAP),53000.0
2002,Saudi Arabia,NPK fertilizers,12285.0
2003,Saudi Arabia,NPK fertilizers,2624.0
2004,Saudi Arabia,NPK fertilizers,6300.0
2005,Saudi Arabia,NPK fertilizers,9000.0
2006,Saudi Arabia,NPK fertilizers,38000.0
2008,Saudi Arabia,NPK fertilizers,35000.0
2010,Saudi Arabia,NPK fertilizers,4000.0
2012,Saudi Arabia,NPK fertilizers,5000.0
2013,Saudi Arabia,NPK fertilizers,5000.0
2014,Saudi Arabia,NPK fertilizers,5000.0
2015,Saudi Arabia,NPK fertilizers,5000.0
2016,Saudi Arabia,NPK fertilizers,5000.0
2002,Saudi Arabia,Other NP compounds,11372.0
2003,Saudi Arabia,Other NP compounds,3266.0
2012,Saudi Arabia,Phosphate rock,0.0
2013,Saudi Arabia,Phosphate rock,0.0
2014,Saudi Arabia,Phosphate rock,0.0
2015,Saudi Arabia,Phosphate rock,0.0
2002,Saudi Arabia,PK compounds,2254.0
2003,Saudi Arabia,PK compounds,3127.0
2002,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),7239.0
2003,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),6800.0
2009,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),18000.0
2010,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),12000.0
2011,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),10000.0
2012,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),6000.0
2013,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),11000.0
2014,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),20000.0
2015,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),20000.0
2016,Saudi Arabia,Potassium chloride (muriate of potash) (MOP),20000.0
2002,Saudi Arabia,Potassium nitrate,7216.0
2003,Saudi Arabia,Potassium nitrate,7165.0
2002,Saudi Arabia,Potassium sulphate (sulphate of potash) (SOP),11284.0
2003,Saudi Arabia,Potassium sulphate (sulphate of potash) (SOP),11102.0
2008,Saudi Arabia,Superphosphates above 35%,8000.0
2002,Saudi Arabia,Urea,419014.0
2003,Saudi Arabia,Urea,409879.0
2004,Saudi Arabia,Urea,393000.0
2005,Saudi Arabia,Urea,269000.0
2006,Saudi Arabia,Urea,399000.0
2009,Saudi Arabia,Urea,281000.0
2010,Saudi Arabia,Urea,258000.0
2011,Saudi Arabia,Urea,411000.0
2012,Saudi Arabia,Urea,313000.0
2013,Saudi Arabia,Urea,307000.0
2014,Saudi Arabia,Urea,275000.0
2015,Saudi Arabia,Urea,275000.0
2016,Saudi Arabia,Urea,275000.0
2002,Singapore,Ammonium nitrate (AN),2095.0
2003,Singapore,Ammonium nitrate (AN),1335.0
2004,Singapore,Ammonium nitrate (AN),95.0
2005,Singapore,Ammonium nitrate (AN),44.0
2006,Singapore,Ammonium nitrate (AN),26.0
2009,Singapore,Ammonium nitrate (AN),598.0
2010,Singapore,Ammonium nitrate (AN),736.0
2011,Singapore,Ammonium nitrate (AN),1785.0
2002,Singapore,Ammonium sulphate,37.0
2004,Singapore,Ammonium sulphate,25.0
2005,Singapore,Ammonium sulphate,117.0
2002,Singapore,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,64.0
2003,Singapore,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,8.0
2004,Singapore,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,30.0
2002,Singapore,Diammonium phosphate (DAP),117.0
2007,Singapore,Diammonium phosphate (DAP),251.0
2008,Singapore,Diammonium phosphate (DAP),24.0
2009,Singapore,Diammonium phosphate (DAP),295.0
2010,Singapore,Diammonium phosphate (DAP),321.0
2011,Singapore,Diammonium phosphate (DAP),163.0
2008,Singapore,Monoammonium phosphate (MAP),12.0
2010,Singapore,Monoammonium phosphate (MAP),150.0
2011,Singapore,Monoammonium phosphate (MAP),153.0
2002,Singapore,NPK fertilizers,2162.0
2007,Singapore,NPK fertilizers,1441.0
2008,Singapore,NPK fertilizers,688.0
2009,Singapore,NPK fertilizers,1035.0
2010,Singapore,NPK fertilizers,655.0
2011,Singapore,NPK fertilizers,255.0
2002,Singapore,Other NP compounds,30.0
2011,Singapore,Other NP compounds,97.0
2010,Singapore,Potassium chloride (muriate of potash) (MOP),2477.0
2002,Singapore,Potassium nitrate,2579.0
2007,Singapore,Potassium nitrate,1032.0
2008,Singapore,Potassium nitrate,71.0
2009,Singapore,Potassium nitrate,23.0
2010,Singapore,Potassium nitrate,150.0
2011,Singapore,Potassium nitrate,78.0
2002,Singapore,Potassium sulphate (sulphate of potash) (SOP),19.0
2003,Singapore,Potassium sulphate (sulphate of potash) (SOP),0.0
2004,Singapore,Potassium sulphate (sulphate of potash) (SOP),0.0
2005,Singapore,Potassium sulphate (sulphate of potash) (SOP),0.0
2006,Singapore,Potassium sulphate (sulphate of potash) (SOP),0.0
2009,Singapore,Potassium sulphate (sulphate of potash) (SOP),26.0
2010,Singapore,Potassium sulphate (sulphate of potash) (SOP),56.0
2011,Singapore,Potassium sulphate (sulphate of potash) (SOP),91.0
2006,Singapore,Superphosphates above 35%,11.0
2002,Singapore,Urea,203.0
2003,Singapore,Urea,12427.0
2004,Singapore,Urea,18138.0
2005,Singapore,Urea,18323.0
2006,Singapore,Urea,22193.0
2009,Singapore,Urea,5089.0
2010,Singapore,Urea,3287.0
2011,Singapore,Urea,4254.0
2003,Singapore,Urea and ammonium nitrate solutions (UAN),4.0
2004,Singapore,Urea and ammonium nitrate solutions (UAN),21.0
2011,Sri Lanka,Ammonium nitrate (AN),2903.0
2002,Sri Lanka,Ammonium sulphate,72126.0
2003,Sri Lanka,Ammonium sulphate,83367.0
2004,Sri Lanka,Ammonium sulphate,68946.0
2005,Sri Lanka,Ammonium sulphate,61402.0
2006,Sri Lanka,Ammonium sulphate,78032.0
2007,Sri Lanka,Ammonium sulphate,68386.0
2008,Sri Lanka,Ammonium sulphate,35455.0
2009,Sri Lanka,Ammonium sulphate,25475.0
2011,Sri Lanka,Ammonium sulphate,66657.0
2015,Sri Lanka,Ammonium sulphate,9626.0
2016,Sri Lanka,Ammonium sulphate,5808.0
2017,Sri Lanka,Ammonium sulphate,7780.19
2015,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,42.0
2016,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,65.0
2017,Sri Lanka,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,103.9
2002,Sri Lanka,Diammonium phosphate (DAP),516.0
2003,Sri Lanka,Diammonium phosphate (DAP),1272.0
2004,Sri Lanka,Diammonium phosphate (DAP),1377.0
2005,Sri Lanka,Diammonium phosphate (DAP),319.0
2006,Sri Lanka,Diammonium phosphate (DAP),297.0
2007,Sri Lanka,Diammonium phosphate (DAP),299.0
2008,Sri Lanka,Diammonium phosphate (DAP),247.0
2009,Sri Lanka,Diammonium phosphate (DAP),151.0
2010,Sri Lanka,Diammonium phosphate (DAP),355.0
2011,Sri Lanka,Diammonium phosphate (DAP),1201.0
2015,Sri Lanka,Diammonium phosphate (DAP),1535.0
2016,Sri Lanka,Diammonium phosphate (DAP),352.0
2017,Sri Lanka,Diammonium phosphate (DAP),391.63
2015,Sri Lanka,Fertilizers n.e.c.,839.0
2016,Sri Lanka,Fertilizers n.e.c.,979.0
2017,Sri Lanka,Fertilizers n.e.c.,495.06
2011,Sri Lanka,Monoammonium phosphate (MAP),595.0
2006,Sri Lanka,NPK fertilizers,616.0
2007,Sri Lanka,NPK fertilizers,173.0
2008,Sri Lanka,NPK fertilizers,287.0
2009,Sri Lanka,NPK fertilizers,1918.0
2010,Sri Lanka,NPK fertilizers,6828.0
2011,Sri Lanka,NPK fertilizers,4728.0
2015,Sri Lanka,NPK fertilizers,447.0
2016,Sri Lanka,NPK fertilizers,393.0
2017,Sri Lanka,NPK fertilizers,617.42
2016,Sri Lanka,"Other phosphatic fertilizers, n.e.c.",0.0
2002,Sri Lanka,Phosphate rock,42999.0
2002,Sri Lanka,Potassium chloride (muriate of potash) (MOP),102528.0
2003,Sri Lanka,Potassium chloride (muriate of potash) (MOP),101778.0
2004,Sri Lanka,Potassium chloride (muriate of potash) (MOP),98938.0
2005,Sri Lanka,Potassium chloride (muriate of potash) (MOP),100695.0
2006,Sri Lanka,Potassium chloride (muriate of potash) (MOP),131435.0
2007,Sri Lanka,Potassium chloride (muriate of potash) (MOP),128974.0
2008,Sri Lanka,Potassium chloride (muriate of potash) (MOP),159149.0
2009,Sri Lanka,Potassium chloride (muriate of potash) (MOP),124862.0
2010,Sri Lanka,Potassium chloride (muriate of potash) (MOP),96580.0
2011,Sri Lanka,Potassium chloride (muriate of potash) (MOP),102635.0
2015,Sri Lanka,Potassium chloride (muriate of potash) (MOP),95505.0
2016,Sri Lanka,Potassium chloride (muriate of potash) (MOP),30970.0
2017,Sri Lanka,Potassium chloride (muriate of potash) (MOP),32207.95
2011,Sri Lanka,Potassium nitrate,289.0
2002,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),144.0
2003,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),195.0
2004,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),2949.0
2005,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),1307.0
2006,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),1534.0
2007,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),430.0
2008,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),160.0
2009,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),116.0
2010,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),268.0
2011,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),572.0
2015,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),624.0
2016,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),254.0
2017,Sri Lanka,Potassium sulphate (sulphate of potash) (SOP),147.28
2003,Sri Lanka,Superphosphates above 35%,52657.0
2004,Sri Lanka,Superphosphates above 35%,46136.0
2005,Sri Lanka,Superphosphates above 35%,48759.0
2006,Sri Lanka,Superphosphates above 35%,82998.0
2007,Sri Lanka,Superphosphates above 35%,83701.0
2008,Sri Lanka,Superphosphates above 35%,129955.0
2009,Sri Lanka,Superphosphates above 35%,89883.0
2010,Sri Lanka,Superphosphates above 35%,88077.0
2011,Sri Lanka,Superphosphates above 35%,110546.0
2015,Sri Lanka,Superphosphates above 35%,83932.0
2016,Sri Lanka,Superphosphates above 35%,34016.0
2017,Sri Lanka,Superphosphates above 35%,24221.73
2015,Sri Lanka,"Superphosphates, other",0.0
2016,Sri Lanka,"Superphosphates, other",1.0
2017,Sri Lanka,"Superphosphates, other",1844.01
