,Area Code,Area,Item Code,Item,Year,Value,Longitude,Latitude
5615,216,Thailand,4014,"Other phosphatic fertilizers, n.e.c.",2015,311.96,15° 0? 0? N,101° 0? 0? E
5616,216,Thailand,4014,"Other phosphatic fertilizers, n.e.c.",2016,32.89,15° 0? 0? N,101° 0? 0? E
5617,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2002,1.23,15° 0? 0? N,101° 0? 0? E
5618,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2004,42.9,15° 0? 0? N,101° 0? 0? E
5619,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2005,333.75,15° 0? 0? N,101° 0? 0? E
5620,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2006,85.78,15° 0? 0? N,101° 0? 0? E
5621,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2007,333.13,15° 0? 0? N,101° 0? 0? E
5622,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2008,118.2,15° 0? 0? N,101° 0? 0? E
5623,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2009,944.7,15° 0? 0? N,101° 0? 0? E
5624,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2010,1124.85,15° 0? 0? N,101° 0? 0? E
5625,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2011,535.92,15° 0? 0? N,101° 0? 0? E
5626,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2012,510.33,15° 0? 0? N,101° 0? 0? E
5627,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2013,290.13,15° 0? 0? N,101° 0? 0? E
5628,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2014,452.65,15° 0? 0? N,101° 0? 0? E
5629,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2015,124.01,15° 0? 0? N,101° 0? 0? E
5630,216,Thailand,4018,"Other potassic fertilizers, n.e.c.",2016,201.7,15° 0? 0? N,101° 0? 0? E
5631,216,Thailand,4011,Phosphate rock,2002,164,15° 0? 0? N,101° 0? 0? E
5632,216,Thailand,4011,Phosphate rock,2003,107.77,15° 0? 0? N,101° 0? 0? E
5633,216,Thailand,4011,Phosphate rock,2004,2.23,15° 0? 0? N,101° 0? 0? E
5634,216,Thailand,4011,Phosphate rock,2005,60.03,15° 0? 0? N,101° 0? 0? E
5635,216,Thailand,4011,Phosphate rock,2006,7.02,15° 0? 0? N,101° 0? 0? E
5636,216,Thailand,4011,Phosphate rock,2007,295.3,15° 0? 0? N,101° 0? 0? E
5637,216,Thailand,4011,Phosphate rock,2008,34.02,15° 0? 0? N,101° 0? 0? E
5638,216,Thailand,4011,Phosphate rock,2009,6.64,15° 0? 0? N,101° 0? 0? E
5639,216,Thailand,4011,Phosphate rock,2010,676.94,15° 0? 0? N,101° 0? 0? E
5640,216,Thailand,4011,Phosphate rock,2011,8022.52,15° 0? 0? N,101° 0? 0? E
5641,216,Thailand,4011,Phosphate rock,2012,264.69,15° 0? 0? N,101° 0? 0? E
5642,216,Thailand,4011,Phosphate rock,2013,71.07,15° 0? 0? N,101° 0? 0? E
5643,216,Thailand,4011,Phosphate rock,2014,3066.49,15° 0? 0? N,101° 0? 0? E
5644,216,Thailand,4011,Phosphate rock,2015,0.03,15° 0? 0? N,101° 0? 0? E
5645,216,Thailand,4011,Phosphate rock,2016,43.01,15° 0? 0? N,101° 0? 0? E
5646,216,Thailand,4027,PK compounds,2002,131.92,15° 0? 0? N,101° 0? 0? E
5647,216,Thailand,4027,PK compounds,2003,374.39,15° 0? 0? N,101° 0? 0? E
5648,216,Thailand,4027,PK compounds,2004,420.05,15° 0? 0? N,101° 0? 0? E
5649,216,Thailand,4027,PK compounds,2005,35260.25,15° 0? 0? N,101° 0? 0? E
5650,216,Thailand,4027,PK compounds,2006,252,15° 0? 0? N,101° 0? 0? E
5651,216,Thailand,4027,PK compounds,2007,321.6,15° 0? 0? N,101° 0? 0? E
5652,216,Thailand,4027,PK compounds,2008,99.88,15° 0? 0? N,101° 0? 0? E
5653,216,Thailand,4027,PK compounds,2009,4.13,15° 0? 0? N,101° 0? 0? E
5654,216,Thailand,4027,PK compounds,2010,45.5,15° 0? 0? N,101° 0? 0? E
5655,216,Thailand,4027,PK compounds,2011,867.97,15° 0? 0? N,101° 0? 0? E
5656,216,Thailand,4027,PK compounds,2012,150.01,15° 0? 0? N,101° 0? 0? E
5657,216,Thailand,4027,PK compounds,2013,114.09,15° 0? 0? N,101° 0? 0? E
5658,216,Thailand,4027,PK compounds,2014,6.29,15° 0? 0? N,101° 0? 0? E
5659,216,Thailand,4027,PK compounds,2015,249.83,15° 0? 0? N,101° 0? 0? E
5660,216,Thailand,4027,PK compounds,2016,35.54,15° 0? 0? N,101° 0? 0? E
5661,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2002,9,15° 0? 0? N,101° 0? 0? E
5662,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2003,39,15° 0? 0? N,101° 0? 0? E
5663,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2004,511,15° 0? 0? N,101° 0? 0? E
5664,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2005,30.5,15° 0? 0? N,101° 0? 0? E
5665,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2006,135.52,15° 0? 0? N,101° 0? 0? E
5666,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2007,52.56,15° 0? 0? N,101° 0? 0? E
5667,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2008,49.5,15° 0? 0? N,101° 0? 0? E
5668,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2009,291.7,15° 0? 0? N,101° 0? 0? E
5669,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2010,300.3,15° 0? 0? N,101° 0? 0? E
5670,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2011,3967.05,15° 0? 0? N,101° 0? 0? E
5671,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2012,9728,15° 0? 0? N,101° 0? 0? E
5672,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2013,5390.77,15° 0? 0? N,101° 0? 0? E
5673,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2014,11798.17,15° 0? 0? N,101° 0? 0? E
5674,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2015,13293.56,15° 0? 0? N,101° 0? 0? E
5675,216,Thailand,4016,Potassium chloride (muriate of potash) (MOP),2016,11030.43,15° 0? 0? N,101° 0? 0? E
5676,216,Thailand,4025,Potassium nitrate,2002,9.92,15° 0? 0? N,101° 0? 0? E
5677,216,Thailand,4025,Potassium nitrate,2003,63.52,15° 0? 0? N,101° 0? 0? E
5678,216,Thailand,4025,Potassium nitrate,2004,13.54,15° 0? 0? N,101° 0? 0? E
5679,216,Thailand,4025,Potassium nitrate,2005,20.43,15° 0? 0? N,101° 0? 0? E
5680,216,Thailand,4025,Potassium nitrate,2006,32.45,15° 0? 0? N,101° 0? 0? E
5681,216,Thailand,4025,Potassium nitrate,2007,123.72,15° 0? 0? N,101° 0? 0? E
5682,216,Thailand,4025,Potassium nitrate,2008,22.14,15° 0? 0? N,101° 0? 0? E
5683,216,Thailand,4025,Potassium nitrate,2009,33.5,15° 0? 0? N,101° 0? 0? E
5684,216,Thailand,4025,Potassium nitrate,2010,71.55,15° 0? 0? N,101° 0? 0? E
5685,216,Thailand,4025,Potassium nitrate,2011,5.7,15° 0? 0? N,101° 0? 0? E
5686,216,Thailand,4025,Potassium nitrate,2012,1396.01,15° 0? 0? N,101° 0? 0? E
5687,216,Thailand,4025,Potassium nitrate,2013,1629.15,15° 0? 0? N,101° 0? 0? E
5688,216,Thailand,4025,Potassium nitrate,2014,1674.9,15° 0? 0? N,101° 0? 0? E
5689,216,Thailand,4025,Potassium nitrate,2015,1968.3,15° 0? 0? N,101° 0? 0? E
5690,216,Thailand,4025,Potassium nitrate,2016,4714.28,15° 0? 0? N,101° 0? 0? E
5691,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2006,2.45,15° 0? 0? N,101° 0? 0? E
5692,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2007,1083,15° 0? 0? N,101° 0? 0? E
5693,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2008,605.05,15° 0? 0? N,101° 0? 0? E
5694,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2009,6.8,15° 0? 0? N,101° 0? 0? E
5695,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2011,423.5,15° 0? 0? N,101° 0? 0? E
5696,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2012,602.25,15° 0? 0? N,101° 0? 0? E
5697,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2013,10.5,15° 0? 0? N,101° 0? 0? E
5698,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2014,549.5,15° 0? 0? N,101° 0? 0? E
5699,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2015,520.76,15° 0? 0? N,101° 0? 0? E
5700,216,Thailand,4017,Potassium sulphate (sulphate of potash) (SOP),2016,443.6,15° 0? 0? N,101° 0? 0? E
5701,216,Thailand,4005,Sodium nitrate,2005,1,15° 0? 0? N,101° 0? 0? E
5702,216,Thailand,4005,Sodium nitrate,2008,0.2,15° 0? 0? N,101° 0? 0? E
5703,216,Thailand,4005,Sodium nitrate,2009,13.05,15° 0? 0? N,101° 0? 0? E
5704,216,Thailand,4005,Sodium nitrate,2010,5,15° 0? 0? N,101° 0? 0? E
5705,216,Thailand,4005,Sodium nitrate,2011,0.2,15° 0? 0? N,101° 0? 0? E
5706,216,Thailand,4005,Sodium nitrate,2012,1.68,15° 0? 0? N,101° 0? 0? E
5707,216,Thailand,4005,Sodium nitrate,2013,1.68,15° 0? 0? N,101° 0? 0? E
5708,216,Thailand,4005,Sodium nitrate,2014,997.3,15° 0? 0? N,101° 0? 0? E
5709,216,Thailand,4005,Sodium nitrate,2015,174.25,15° 0? 0? N,101° 0? 0? E
5710,216,Thailand,4005,Sodium nitrate,2016,27.13,15° 0? 0? N,101° 0? 0? E
5711,216,Thailand,4012,Superphosphates above 35%,2002,12.95,15° 0? 0? N,101° 0? 0? E
5712,216,Thailand,4012,Superphosphates above 35%,2003,4.46,15° 0? 0? N,101° 0? 0? E
5713,216,Thailand,4012,Superphosphates above 35%,2006,493.9,15° 0? 0? N,101° 0? 0? E
5714,216,Thailand,4012,Superphosphates above 35%,2007,350.35,15° 0? 0? N,101° 0? 0? E
5715,216,Thailand,4012,Superphosphates above 35%,2009,2566,15° 0? 0? N,101° 0? 0? E
5716,216,Thailand,4012,Superphosphates above 35%,2010,3778.25,15° 0? 0? N,101° 0? 0? E
5717,216,Thailand,4012,Superphosphates above 35%,2011,22935.21,15° 0? 0? N,101° 0? 0? E
5718,216,Thailand,4012,Superphosphates above 35%,2012,11486.56,15° 0? 0? N,101° 0? 0? E
5719,216,Thailand,4012,Superphosphates above 35%,2013,12011.5,15° 0? 0? N,101° 0? 0? E
5720,216,Thailand,4012,Superphosphates above 35%,2014,18115.05,15° 0? 0? N,101° 0? 0? E
5721,216,Thailand,4012,Superphosphates above 35%,2015,16933.97,15° 0? 0? N,101° 0? 0? E
5722,216,Thailand,4012,Superphosphates above 35%,2016,21518.24,15° 0? 0? N,101° 0? 0? E
5723,216,Thailand,4001,Urea,2002,13034.24,15° 0? 0? N,101° 0? 0? E
5724,216,Thailand,4001,Urea,2003,13631.38,15° 0? 0? N,101° 0? 0? E
5725,216,Thailand,4001,Urea,2004,9800.79,15° 0? 0? N,101° 0? 0? E
5726,216,Thailand,4001,Urea,2005,19020.42,15° 0? 0? N,101° 0? 0? E
5727,216,Thailand,4001,Urea,2006,20408.13,15° 0? 0? N,101° 0? 0? E
5728,216,Thailand,4001,Urea,2007,27030.35,15° 0? 0? N,101° 0? 0? E
5729,216,Thailand,4001,Urea,2008,14803.06,15° 0? 0? N,101° 0? 0? E
5730,216,Thailand,4001,Urea,2009,28011.16,15° 0? 0? N,101° 0? 0? E
5731,216,Thailand,4001,Urea,2010,37412.5,15° 0? 0? N,101° 0? 0? E
5732,216,Thailand,4001,Urea,2011,32717.45,15° 0? 0? N,101° 0? 0? E
5733,216,Thailand,4001,Urea,2012,30796.95,15° 0? 0? N,101° 0? 0? E
5734,216,Thailand,4001,Urea,2013,28230.34,15° 0? 0? N,101° 0? 0? E
5735,216,Thailand,4001,Urea,2014,26612.11,15° 0? 0? N,101° 0? 0? E
5736,216,Thailand,4001,Urea,2015,29297.26,15° 0? 0? N,101° 0? 0? E
5737,216,Thailand,4001,Urea,2016,63727.39,15° 0? 0? N,101° 0? 0? E
5738,216,Thailand,4006,Urea and ammonium nitrate solutions (UAN),2005,0.28,15° 0? 0? N,101° 0? 0? E
5739,216,Thailand,4006,Urea and ammonium nitrate solutions (UAN),2007,438.2,15° 0? 0? N,101° 0? 0? E
5740,216,Thailand,4006,Urea and ammonium nitrate solutions (UAN),2008,381.7,15° 0? 0? N,101° 0? 0? E
5741,216,Thailand,4006,Urea and ammonium nitrate solutions (UAN),2009,30.5,15° 0? 0? N,101° 0? 0? E
5742,216,Thailand,4006,Urea and ammonium nitrate solutions (UAN),2011,788.25,15° 0? 0? N,101° 0? 0? E
5743,223,Turkey,4007,"Ammonia, anhydrous",2002,7977.35,39° 0? 0? N,35° 0? 0? E
5744,223,Turkey,4007,"Ammonia, anhydrous",2003,8808.1,39° 0? 0? N,35° 0? 0? E
5745,223,Turkey,4007,"Ammonia, anhydrous",2004,55293.44,39° 0? 0? N,35° 0? 0? E
5746,223,Turkey,4007,"Ammonia, anhydrous",2005,32151.59,39° 0? 0? N,35° 0? 0? E
5747,223,Turkey,4007,"Ammonia, anhydrous",2006,2316.99,39° 0? 0? N,35° 0? 0? E
5748,223,Turkey,4007,"Ammonia, anhydrous",2007,1387.38,39° 0? 0? N,35° 0? 0? E
5749,223,Turkey,4007,"Ammonia, anhydrous",2008,247.27,39° 0? 0? N,35° 0? 0? E
5750,223,Turkey,4007,"Ammonia, anhydrous",2009,1308.74,39° 0? 0? N,35° 0? 0? E
5751,223,Turkey,4007,"Ammonia, anhydrous",2010,1053.05,39° 0? 0? N,35° 0? 0? E
5752,223,Turkey,4007,"Ammonia, anhydrous",2011,90695.13,39° 0? 0? N,35° 0? 0? E
5753,223,Turkey,4007,"Ammonia, anhydrous",2012,171563.42,39° 0? 0? N,35° 0? 0? E
5754,223,Turkey,4007,"Ammonia, anhydrous",2013,61141.6,39° 0? 0? N,35° 0? 0? E
5755,223,Turkey,4007,"Ammonia, anhydrous",2014,145039.21,39° 0? 0? N,35° 0? 0? E
5756,223,Turkey,4007,"Ammonia, anhydrous",2015,229861.98,39° 0? 0? N,35° 0? 0? E
5757,223,Turkey,4007,"Ammonia, anhydrous",2016,112263.69,39° 0? 0? N,35° 0? 0? E
5758,223,Turkey,4007,"Ammonia, anhydrous",2017,45955.62,39° 0? 0? N,35° 0? 0? E
5759,223,Turkey,4003,Ammonium nitrate (AN),2002,2754.5,39° 0? 0? N,35° 0? 0? E
5760,223,Turkey,4003,Ammonium nitrate (AN),2003,3833.6,39° 0? 0? N,35° 0? 0? E
5761,223,Turkey,4003,Ammonium nitrate (AN),2004,6783.86,39° 0? 0? N,35° 0? 0? E
5762,223,Turkey,4003,Ammonium nitrate (AN),2005,4425.52,39° 0? 0? N,35° 0? 0? E
5763,223,Turkey,4003,Ammonium nitrate (AN),2006,6457.71,39° 0? 0? N,35° 0? 0? E
5764,223,Turkey,4003,Ammonium nitrate (AN),2007,4385.96,39° 0? 0? N,35° 0? 0? E
5765,223,Turkey,4003,Ammonium nitrate (AN),2008,34309.11,39° 0? 0? N,35° 0? 0? E
5766,223,Turkey,4003,Ammonium nitrate (AN),2009,16010.32,39° 0? 0? N,35° 0? 0? E
5767,223,Turkey,4003,Ammonium nitrate (AN),2010,9513.32,39° 0? 0? N,35° 0? 0? E
5768,223,Turkey,4003,Ammonium nitrate (AN),2011,5336.51,39° 0? 0? N,35° 0? 0? E
5769,223,Turkey,4003,Ammonium nitrate (AN),2012,93948.33,39° 0? 0? N,35° 0? 0? E
5770,223,Turkey,4003,Ammonium nitrate (AN),2013,10309.56,39° 0? 0? N,35° 0? 0? E
5771,223,Turkey,4003,Ammonium nitrate (AN),2014,21514.11,39° 0? 0? N,35° 0? 0? E
5772,223,Turkey,4003,Ammonium nitrate (AN),2015,12509.04,39° 0? 0? N,35° 0? 0? E
5773,223,Turkey,4003,Ammonium nitrate (AN),2016,11874.15,39° 0? 0? N,35° 0? 0? E
5774,223,Turkey,4003,Ammonium nitrate (AN),2017,120618.54,39° 0? 0? N,35° 0? 0? E
5775,223,Turkey,4002,Ammonium sulphate,2002,59598.95,39° 0? 0? N,35° 0? 0? E
5776,223,Turkey,4002,Ammonium sulphate,2003,4608,39° 0? 0? N,35° 0? 0? E
5777,223,Turkey,4002,Ammonium sulphate,2004,2391.5,39° 0? 0? N,35° 0? 0? E
5778,223,Turkey,4002,Ammonium sulphate,2005,788.9,39° 0? 0? N,35° 0? 0? E
5779,223,Turkey,4002,Ammonium sulphate,2006,6441.54,39° 0? 0? N,35° 0? 0? E
5780,223,Turkey,4002,Ammonium sulphate,2007,68467.4,39° 0? 0? N,35° 0? 0? E
5781,223,Turkey,4002,Ammonium sulphate,2008,5825.05,39° 0? 0? N,35° 0? 0? E
5782,223,Turkey,4002,Ammonium sulphate,2009,43762.17,39° 0? 0? N,35° 0? 0? E
5783,223,Turkey,4002,Ammonium sulphate,2010,52350.9,39° 0? 0? N,35° 0? 0? E
5784,223,Turkey,4002,Ammonium sulphate,2011,6468.34,39° 0? 0? N,35° 0? 0? E
5785,223,Turkey,4002,Ammonium sulphate,2012,11904.16,39° 0? 0? N,35° 0? 0? E
5786,223,Turkey,4002,Ammonium sulphate,2013,8185.01,39° 0? 0? N,35° 0? 0? E
5787,223,Turkey,4002,Ammonium sulphate,2014,3007.05,39° 0? 0? N,35° 0? 0? E
5788,223,Turkey,4002,Ammonium sulphate,2015,5135.15,39° 0? 0? N,35° 0? 0? E
5789,223,Turkey,4002,Ammonium sulphate,2016,6958.39,39° 0? 0? N,35° 0? 0? E
5790,223,Turkey,4002,Ammonium sulphate,2017,13294.21,39° 0? 0? N,35° 0? 0? E
5791,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2002,32021.22,39° 0? 0? N,35° 0? 0? E
5792,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2003,52954.94,39° 0? 0? N,35° 0? 0? E
5793,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2004,55070,39° 0? 0? N,35° 0? 0? E
5794,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2005,21173,39° 0? 0? N,35° 0? 0? E
5795,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,84957,39° 0? 0? N,35° 0? 0? E
5796,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2701,39° 0? 0? N,35° 0? 0? E
5797,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,45630.58,39° 0? 0? N,35° 0? 0? E
5798,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,8239.68,39° 0? 0? N,35° 0? 0? E
5799,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,121481.71,39° 0? 0? N,35° 0? 0? E
5800,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,269441.75,39° 0? 0? N,35° 0? 0? E
5801,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,45289.23,39° 0? 0? N,35° 0? 0? E
5802,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,3729.75,39° 0? 0? N,35° 0? 0? E
5803,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,46801.37,39° 0? 0? N,35° 0? 0? E
5804,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,77722.85,39° 0? 0? N,35° 0? 0? E
5805,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,25562.86,39° 0? 0? N,35° 0? 0? E
5806,223,Turkey,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,206967.98,39° 0? 0? N,35° 0? 0? E
5807,223,Turkey,4022,Diammonium phosphate (DAP),2002,45260,39° 0? 0? N,35° 0? 0? E
5808,223,Turkey,4022,Diammonium phosphate (DAP),2003,7600,39° 0? 0? N,35° 0? 0? E
5809,223,Turkey,4022,Diammonium phosphate (DAP),2004,765,39° 0? 0? N,35° 0? 0? E
5810,223,Turkey,4022,Diammonium phosphate (DAP),2005,603.04,39° 0? 0? N,35° 0? 0? E
5811,223,Turkey,4022,Diammonium phosphate (DAP),2006,32201,39° 0? 0? N,35° 0? 0? E
5812,223,Turkey,4022,Diammonium phosphate (DAP),2007,123428,39° 0? 0? N,35° 0? 0? E
5813,223,Turkey,4022,Diammonium phosphate (DAP),2008,95107.4,39° 0? 0? N,35° 0? 0? E
5814,223,Turkey,4022,Diammonium phosphate (DAP),2009,140397.55,39° 0? 0? N,35° 0? 0? E
5815,223,Turkey,4022,Diammonium phosphate (DAP),2010,253755.23,39° 0? 0? N,35° 0? 0? E
5816,223,Turkey,4022,Diammonium phosphate (DAP),2011,117778.36,39° 0? 0? N,35° 0? 0? E
5817,223,Turkey,4022,Diammonium phosphate (DAP),2012,71136.8,39° 0? 0? N,35° 0? 0? E
5818,223,Turkey,4022,Diammonium phosphate (DAP),2013,54869.6,39° 0? 0? N,35° 0? 0? E
5819,223,Turkey,4022,Diammonium phosphate (DAP),2014,122154.27,39° 0? 0? N,35° 0? 0? E
5820,223,Turkey,4022,Diammonium phosphate (DAP),2015,104724.89,39° 0? 0? N,35° 0? 0? E
5821,223,Turkey,4022,Diammonium phosphate (DAP),2016,97338.33,39° 0? 0? N,35° 0? 0? E
5822,223,Turkey,4022,Diammonium phosphate (DAP),2017,98101.52,39° 0? 0? N,35° 0? 0? E
5823,223,Turkey,4030,Fertilizers n.e.c.,2002,38.28,39° 0? 0? N,35° 0? 0? E
5824,223,Turkey,4030,Fertilizers n.e.c.,2003,56.39,39° 0? 0? N,35° 0? 0? E
5825,223,Turkey,4030,Fertilizers n.e.c.,2004,153.17,39° 0? 0? N,35° 0? 0? E
5826,223,Turkey,4030,Fertilizers n.e.c.,2005,217.65,39° 0? 0? N,35° 0? 0? E
5827,223,Turkey,4030,Fertilizers n.e.c.,2006,5116.19,39° 0? 0? N,35° 0? 0? E
5828,223,Turkey,4030,Fertilizers n.e.c.,2007,270.35,39° 0? 0? N,35° 0? 0? E
5829,223,Turkey,4030,Fertilizers n.e.c.,2008,838.33,39° 0? 0? N,35° 0? 0? E
5830,223,Turkey,4030,Fertilizers n.e.c.,2009,742.03,39° 0? 0? N,35° 0? 0? E
5831,223,Turkey,4030,Fertilizers n.e.c.,2010,1163.34,39° 0? 0? N,35° 0? 0? E
5832,223,Turkey,4030,Fertilizers n.e.c.,2011,2973.88,39° 0? 0? N,35° 0? 0? E
5833,223,Turkey,4030,Fertilizers n.e.c.,2012,3366.49,39° 0? 0? N,35° 0? 0? E
5834,223,Turkey,4030,Fertilizers n.e.c.,2013,6933.7,39° 0? 0? N,35° 0? 0? E
5835,223,Turkey,4030,Fertilizers n.e.c.,2014,10244.61,39° 0? 0? N,35° 0? 0? E
5836,223,Turkey,4030,Fertilizers n.e.c.,2015,9290.47,39° 0? 0? N,35° 0? 0? E
5837,223,Turkey,4030,Fertilizers n.e.c.,2016,9774.87,39° 0? 0? N,35° 0? 0? E
5838,223,Turkey,4030,Fertilizers n.e.c.,2017,10895.46,39° 0? 0? N,35° 0? 0? E
5839,223,Turkey,4023,Monoammonium phosphate (MAP),2002,28.98,39° 0? 0? N,35° 0? 0? E
5840,223,Turkey,4023,Monoammonium phosphate (MAP),2003,69.25,39° 0? 0? N,35° 0? 0? E
5841,223,Turkey,4023,Monoammonium phosphate (MAP),2004,149,39° 0? 0? N,35° 0? 0? E
5842,223,Turkey,4023,Monoammonium phosphate (MAP),2005,76.78,39° 0? 0? N,35° 0? 0? E
5843,223,Turkey,4023,Monoammonium phosphate (MAP),2006,39,39° 0? 0? N,35° 0? 0? E
5844,223,Turkey,4023,Monoammonium phosphate (MAP),2007,17.9,39° 0? 0? N,35° 0? 0? E
5845,223,Turkey,4023,Monoammonium phosphate (MAP),2008,14,39° 0? 0? N,35° 0? 0? E
